Draft_ID,Season,Pick_No,Round,Draft_Slot,Player_Name,Position,Team,Picked_By_Username,Is_Keeper
463435573500047360,2019,1,1,1,Saquon Barkley,RB,PHI,jetsnation36,
463435573500047360,2019,2,1,2,Christian McCaffrey,RB,SF,coreyreisch,
463435573500047360,2019,3,1,3,Alvin Kamara,RB,NO,tombiancamano,
463435573500047360,2019,4,1,4,DeAndre Hopkins,WR,BAL,Grasshoppaz,
463435573500047360,2019,5,1,5,David Johnson,RB,,bwizzle127,
463435573500047360,2019,6,1,6,Le'Veon Bell,RB,TB,gkflo,
463435573500047360,2019,7,1,7,Ezekiel Elliott,RB,,davesiss,
463435573500047360,2019,8,1,8,James Conner,RB,ARI,NickMarraro,
463435573500047360,2019,9,1,9,Davante Adams,WR,LAR,BigFish0,
463435573500047360,2019,10,1,10,Dalvin Cook,RB,,roneill19,
463435573500047360,2019,11,1,11,Michael Thomas,WR,,freddychips,
463435573500047360,2019,12,1,12,Nick Chubb,RB,HOU,lilmelo,
463435573500047360,2019,13,2,12,Julio Jones,WR,,lilmelo,
463435573500047360,2019,14,2,11,Todd Gurley,RB,,freddychips,
463435573500047360,2019,15,2,10,Tyreek Hill,WR,MIA,roneill19,
463435573500047360,2019,16,2,9,Joe Mixon,RB,HOU,BigFish0,
463435573500047360,2019,17,2,8,Odell Beckham,WR,,NickMarraro,
463435573500047360,2019,18,2,7,JuJu Smith-Schuster,WR,KC,davesiss,
463435573500047360,2019,19,2,6,Patrick Mahomes,QB,KC,gkflo,
463435573500047360,2019,20,2,5,Antonio Brown,WR,,bwizzle127,
463435573500047360,2019,21,2,4,Leonard Fournette,RB,,Grasshoppaz,
463435573500047360,2019,22,2,3,Travis Kelce,TE,KC,tombiancamano,
463435573500047360,2019,23,2,2,Devonta Freeman,RB,,coreyreisch,
463435573500047360,2019,24,2,1,Mike Evans,WR,TB,jetsnation36,
463435573500047360,2019,25,3,1,Keenan Allen,WR,,jetsnation36,
463435573500047360,2019,26,3,2,Josh Jacobs,RB,GB,coreyreisch,
463435573500047360,2019,27,3,3,Adam Thielen,WR,CAR,tombiancamano,
463435573500047360,2019,28,3,4,Damien Williams,RB,,Grasshoppaz,
463435573500047360,2019,29,3,5,Kerryon Johnson,RB,,bwizzle127,
463435573500047360,2019,30,3,6,Derrick Henry,RB,BAL,gkflo,
463435573500047360,2019,31,3,7,Aaron Jones,RB,MIN,davesiss,
463435573500047360,2019,32,3,8,Chris Carson,RB,,NickMarraro,
463435573500047360,2019,33,3,9,Sony Michel,RB,,BigFish0,
463435573500047360,2019,34,3,10,David Montgomery,RB,DET,roneill19,
463435573500047360,2019,35,3,11,Stefon Diggs,WR,NE,freddychips,
463435573500047360,2019,36,3,12,Amari Cooper,WR,,lilmelo,
463435573500047360,2019,37,4,12,Mark Ingram,RB,,lilmelo,
463435573500047360,2019,38,4,11,George Kittle,TE,SF,freddychips,
463435573500047360,2019,39,4,10,Robert Woods,WR,PIT,roneill19,
463435573500047360,2019,40,4,9,Brandin Cooks,WR,NO,BigFish0,
463435573500047360,2019,41,4,8,Julian Edelman,WR,,NickMarraro,
463435573500047360,2019,42,4,7,Zach Ertz,TE,WAS,davesiss,
463435573500047360,2019,43,4,6,Phillip Lindsay,RB,,gkflo,
463435573500047360,2019,44,4,5,Tevin Coleman,RB,,bwizzle127,
463435573500047360,2019,45,4,4,T.Y. Hilton,WR,,Grasshoppaz,
463435573500047360,2019,46,4,3,Marlon Mack,RB,,tombiancamano,
