Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
17,Calvin Ridley (TEN),76,136,1016,13.4,59,17,8,9,23,0,0,17,191.9,11.3,87.7%
18,Amari Cooper (FA),72,128,1250,17.4,75,21,5,0,0,0,1,15,191.0,12.7,13.3%
19,Chris Olave (NO),87,138,1123,12.9,51,16,5,0,0,0,0,16,187.8,11.7,88.3%
20,DeVonta Smith (PHI),81,112,1066,13.2,63,14,7,0,0,0,1,16,187.1,11.7,93.2%
21,Jordan Addison (MIN),70,108,911,13.0,62,15,10,1,2,0,0,17,186.3,11.0,88.2%
22,DeAndre Hopkins (BAL),75,137,1057,14.1,61,15,7,2,9,0,0,17,186.1,10.9,20.0%
23,Jayden Reed (GB),64,94,793,12.4,59,13,8,11,119,2,0,16,185.2,11.6,81.5%
24,Jakobi Meyers (LV),71,106,807,11.4,33,8,8,4,24,2,0,16,183.1,11.4,84.5%
25,Adam Thielen (CAR),103,137,1014,9.8,32,9,4,1,6,0,0,17,179.5,10.6,39.0%
26,George Pickens (DAL),63,106,1140,18.1,86,22,5,3,18,0,0,17,177.3,10.4,91.9%
27,Rashee Rice (KC),79,102,938,11.9,67,10,7,1,-3,0,1,16,173.0,10.8,93.4%
28,Terry McLaurin (WAS),79,132,1002,12.7,48,15,4,0,0,0,0,17,169.7,10.0,96.9%
29,Justin Jefferson (MIN),68,100,1074,15.8,52,25,5,1,-12,0,1,10,168.2,16.8,99.0%
30,Zay Flowers (BAL),77,108,858,11.1,75,12,5,8,56,1,0,16,167.9,10.5,93.7%
31,Chris Godwin (TB),83,130,1024,12.3,47,14,2,4,38,1,0,17,167.7,9.9,87.8%
32,Garrett Wilson (NYJ),95,168,1042,11.0,68,11,3,4,0,0,2,17,165.7,9.7,96.4%
33,Tyler Lockett (TEN),79,122,894,11.3,37,9,5,0,0,0,0,17,162.9,9.6,12.8%
34,Jaylen Waddle (MIA),72,104,1014,14.1,60,12,4,3,12,0,0,14,162.6,11.6,89.4%
35,Courtland Sutton (DEN),59,90,772,13.1,46,14,10,0,0,0,3,16,160.7,10.0,92.1%
36,Brandin Cooks (NO),54,81,657,12.2,37,11,8,5,35,0,0,16,146.2,9.1,11.2%
37,Romeo Doubs (GB),59,96,674,11.4,36,7,8,0,0,0,0,17,144.9,8.5,28.3%
38,Tank Dell (HOU),47,75,709,15.1,68,10,7,11,51,0,0,11,141.5,12.9,18.3%
39,Drake London (ATL),69,110,905,13.1,45,17,2,0,0,0,0,16,139.9,8.7,98.1%
40,Gabe Davis (FA),45,81,746,16.6,57,12,7,1,-2,0,1,17,138.9,8.2,12.6%
41,Cooper Kupp (SEA),59,95,737,12.5,62,10,5,1,-3,0,0,12,134.9,11.2,86.5%
42,Rashid Shaheed (NO),46,75,719,15.6,58,12,5,7,37,0,1,16,132.6,8.3,60.6%
43,Diontae Johnson (CLE),51,87,717,14.1,71,10,5,0,0,0,0,13,127.2,9.8,17.5%
44,Curtis Samuel (BUF),62,91,613,9.9,37,7,4,7,39,1,0,16,126.2,7.9,8.8%
45,Darius Slayton (NYG),50,79,770,15.4,80,11,4,0,0,0,0,17,126.0,7.4,9.9%
46,Josh Downs (IND),68,98,771,11.3,59,10,2,0,0,0,0,17,123.1,7.2,62.4%
47,Christian Kirk (HOU),57,85,787,13.8,57,13,3,1,6,0,2,12,121.8,10.2,38.7%
48,Jaxon Smith-Njigba (SEA),63,93,628,10.0,35,7,4,0,0,0,0,17,118.3,7.0,97.2%
49,Tee Higgins (CIN),42,76,656,15.6,80,8,5,0,0,0,0,12,116.6,9.7,97.6%
50,Jerry Jeudy (CLE),54,87,758,14.0,47,10,2,0,0,0,0,16,114.8,7.2,89.0%
51,Tyler Boyd (FA),67,98,667,10.0,64,6,2,2,11,0,0,17,112.3,6.6,2.4%
52,Marquise Brown (KC),51,101,574,11.3,41,8,4,2,23,0,0,13,109.2,8.4,49.2%
53,Josh Reynolds (NYJ),40,64,608,15.2,33,17,5,0,0,0,1,16,108.8,6.8,1.1%
54,Wan'Dale Robinson (NYG),60,78,525,8.8,33,7,1,9,87,1,0,15,103.2,6.9,27.5%
55,Elijah Moore (BUF),59,104,640,10.8,42,9,2,9,11,0,2,16,102.6,6.4,4.9%
56,Dontayvion Wicks (GB),39,58,581,14.9,35,11,4,1,1,0,1,15,100.3,6.7,20.4%
57,Jahan Dotson (PHI),49,83,518,10.6,33,5,4,0,0,0,0,17,100.3,5.9,7.2%
58,DJ Chark Jr. (ATL),35,66,525,15.0,47,9,5,0,0,0,1,14,98.0,7.0,1.6%
59,K.J. Osborn (WAS),48,75,540,11.3,47,7,3,0,0,0,0,15,96.0,6.4,1.4%
60,Michael Wilson (ARI),38,58,565,14.9,69,7,3,0,0,0,0,13,95.5,7.3,11.4%
61,Khalil Shakir (BUF),39,45,611,15.7,81,10,2,1,10,0,0,17,93.6,5.5,83.2%
62,Tutu Atwell (LAR),39,67,483,12.4,44,8,3,5,31,0,0,16,92.9,5.8,6.5%
63,Odell Beckham Jr. (FA),35,64,565,16.1,51,10,3,0,0,0,1,14,90.0,6.4,1.1%
64,Joshua Palmer (BUF),38,61,581,15.3,79,9,2,1,6,0,1,11,87.7,8.0,18.6%
65,Christian Watson (GB),28,53,422,15.1,77,5,5,4,11,0,0,9,87.3,9.7,18.8%
66,Noah Brown (WAS),33,55,567,17.2,75,14,2,1,-1,0,0,10,85.1,8.5,3.4%
67,Rondale Moore (MIN),40,62,352,8.8,48,4,1,28,178,1,0,17,85.0,5.0,0.7%
68,DeMario Douglas (NE),49,79,561,11.4,42,6,0,8,41,0,1,14,82.7,5.9,23.7%
69,Kendrick Bourne (NE),37,55,406,11.0,36,5,4,1,4,0,1,8,81.5,10.2,2.7%
70,Kalif Raymond (DET),35,44,489,14.0,41,9,1,7,75,0,0,17,79.9,4.7,1.1%
71,Nelson Agholor (FA),35,45,381,10.9,37,4,4,0,0,0,0,16,79.6,5.0,1.0%
72,Alec Pierce (IND),32,65,514,16.1,58,8,2,0,0,0,0,17,79.4,4.7,20.8%
73,Trey Palmer (TB),39,68,385,9.9,54,6,3,3,22,0,1,17,76.2,4.5,1.6%
74,Justin Watson (HOU),27,53,460,17.0,41,8,3,0,0,0,1,15,75.5,5.0,1.0%
75,Quentin Johnston (LAC),38,67,431,11.3,57,5,2,3,9,0,0,17,75.0,4.4,32.9%
76,Demarcus Robinson (SF),26,39,371,14.3,37,7,4,1,23,0,1,9,74.4,8.3,9.7%
77,Nick Westbrook-Ikhine (MIA),28,45,370,13.2,33,8,3,0,0,0,0,13,71.0,5.5,3.4%
78,Michael Gallup (WAS),34,57,418,12.3,41,6,2,0,0,0,0,17,70.8,4.2,0.6%
79,Michael Thomas (FA),39,64,448,11.5,31,4,1,0,0,0,0,10,70.3,7.0,1.2%
80,Robert Woods (PIT),40,75,426,10.7,26,2,1,1,7,0,0,14,69.3,5.0,1.3%
81,Jameson Williams (DET),24,42,354,14.8,63,5,2,3,29,1,0,12,68.3,5.7,91.3%
82,Brandon Johnson (PIT),19,30,284,14.9,50,6,4,0,0,0,0,11,63.9,5.8,1.0%
83,Darnell Mooney (ATL),31,61,414,13.4,41,7,1,2,5,0,0,14,63.4,4.5,64.9%
84,Jonathan Mingo (DAL),43,85,418,9.7,40,6,0,0,0,0,0,15,63.3,4.2,0.6%
85,Tre Tucker (LV),19,34,331,17.4,50,6,2,10,77,0,0,16,62.3,3.9,4.1%
86,Zay Jones (ARI),34,64,321,9.4,36,3,2,0,0,0,0,9,61.1,6.8,2.5%
87,Rashod Bateman (BAL),32,56,367,11.5,29,2,1,1,18,0,0,16,60.5,3.8,34.2%
88,Marvin Mims Jr. (DEN),22,33,377,17.1,60,6,1,9,30,0,2,16,59.7,3.7,49.4%
89,Cedrick Wilson Jr. (NO),22,38,296,13.5,31,5,3,0,0,0,0,11,58.6,5.3,1.1%
90,Chris Moore (WAS),22,35,424,19.3,49,9,0,2,39,0,0,17,57.3,3.4,0.0%
91,DeVante Parker (FA),33,55,394,11.9,30,6,0,0,0,0,0,13,55.9,4.3,0.0%
92,A.T. Perry (DEN),12,18,246,20.5,44,5,4,0,0,0,0,8,54.6,6.8,1.6%
93,KaVontae Turpin (DAL),12,18,127,10.6,34,2,3,11,110,1,0,16,53.7,3.4,4.0%
94,Brandon Powell (FA),29,44,324,11.2,28,6,1,5,17,0,1,17,52.6,3.1,1.4%
95,Greg Dortch (ARI),24,41,280,11.7,38,3,2,1,5,0,0,16,52.5,3.3,4.6%
96,Trenton Irwin (JAC),25,32,316,12.6,32,7,1,0,0,0,0,12,50.1,4.2,0.0%
97,Isaiah Hodgins (SF),21,33,230,11.0,24,1,3,0,0,0,1,14,49.5,3.5,0.0%
98,Jalin Hyatt (NYG),23,40,373,16.2,58,7,0,0,0,0,0,17,48.8,2.9,2.7%
99,Allen Lazard (NYJ),23,49,311,13.5,39,5,1,0,0,0,0,14,48.6,3.5,3.9%
100,Xavier Gipson (NYJ),21,38,229,10.9,36,4,0,8,68,1,2,17,48.2,2.8,0.6%
101,Jalen Tolbert (DAL),22,36,268,12.2,45,3,2,0,0,0,1,17,47.8,2.8,16.0%
102,Jake Bobo (SEA),19,25,196,10.3,31,3,2,1,3,1,0,17,47.4,2.8,2.3%
103,JuJu Smith-Schuster (KC),29,47,260,9.0,37,3,1,0,0,0,0,11,46.5,4.2,1.8%
104,Marquez Valdes-Scantling (SEA),21,42,315,15.0,46,5,1,0,0,0,1,16,46.0,2.9,5.3%
105,Allen Robinson II (FA),34,49,280,8.2,31,2,0,0,0,0,0,15,45.0,3.0,1.4%
106,Braxton Berrios (HOU),27,33,238,8.8,22,1,1,1,11,0,0,16,44.4,2.8,0.6%
107,Calvin Austin III (PIT),17,30,180,10.6,72,1,1,11,57,1,0,17,44.2,2.6,11.2%
108,Skyy Moore (KC),21,38,244,11.6,54,3,1,3,23,0,0,14,43.2,3.1,0.1%
109,Andrei Iosivas (CIN),15,25,116,7.7,16,0,4,0,0,0,0,16,43.1,2.7,8.1%
110,Jauan Jennings (SF),19,33,265,13.9,31,4,1,0,0,0,0,13,42.0,3.2,83.4%
111,David Bell (CLE),14,23,167,11.9,41,3,3,0,0,0,0,15,41.7,2.8,0.0%
112,Lil'Jordan Humphrey (NYG),13,19,162,12.5,54,1,3,0,0,0,0,11,40.7,3.7,0.7%
113,Mike Williams (FA),19,26,249,13.1,49,4,1,1,3,0,0,3,40.7,13.6,13.7%
114,Kadarius Toney (FA),27,38,169,6.3,18,0,1,11,31,0,0,13,39.5,3.0,0.6%
115,Bo Melton (GB),16,24,218,13.6,37,3,1,3,21,0,0,5,37.9,7.6,1.6%
116,Alex Erickson (FA),16,29,232,14.5,27,4,1,0,0,0,0,8,37.2,4.7,0.0%
117,Hunter Renfrow (CAR),25,37,255,10.2,38,3,0,0,0,0,1,14,36.0,2.6,1.8%
118,Mack Hollins (NE),18,30,251,13.9,45,3,0,0,0,0,0,11,34.1,3.1,2.8%
119,Cedric Tillman (CLE),21,44,224,10.7,23,1,0,1,8,0,0,14,33.7,2.4,26.0%
120,Scotty Miller (PIT),11,16,161,14.6,56,2,2,0,0,0,0,12,33.6,2.8,0.1%
121,Olamide Zaccheaus (CHI),10,20,164,16.4,34,4,2,0,0,0,0,11,33.4,3.0,1.6%
122,Jamal Agnew (ATL),14,21,225,16.1,65,2,1,4,-2,0,1,11,33.3,3.0,0.0%
123,Deonte Harty (FA),15,21,150,10.0,43,2,1,4,0,0,1,16,32.5,2.0,0.0%
124,Treylon Burks (TEN),16,30,221,13.8,70,4,0,5,18,0,0,11,31.9,2.9,2.8%
125,Van Jefferson (TEN),20,43,209,10.5,46,1,0,1,4,0,0,15,31.3,2.1,1.8%
126,Parker Washington (JAC),16,21,132,8.3,19,0,2,0,0,0,1,9,31.2,3.5,10.4%
127,Julio Jones (FA),11,19,74,6.7,22,1,3,0,0,0,0,8,30.9,3.9,0.6%
128,KhaDarel Hodge (ATL),14,23,232,16.6,52,3,0,1,0,0,0,17,30.2,1.8,0.8%
129,Dyami Brown (JAC),12,23,168,14.0,35,2,1,1,0,0,0,16,29.0,1.8,9.5%
130,Ihmir Smith-Marsette (NYG),8,10,51,6.4,18,0,0,8,74,1,0,17,28.5,1.7,0.6%
131,Derius Davis (LAC),15,17,66,4.4,18,0,0,14,101,0,1,17,28.2,1.7,0.8%
132,Jamison Crowder (FA),16,20,159,9.9,26,1,1,0,0,0,1,16,27.9,1.7,1.0%
133,Ronnie Bell (DET),6,13,68,11.3,20,1,3,0,0,0,0,13,27.8,2.1,0.1%
134,Quez Watkins (ARI),15,21,142,9.5,19,0,1,0,0,0,0,5,27.7,5.5,0.0%
135,Tyler Scott (CHI),17,32,168,9.9,30,1,0,7,41,0,1,17,27.4,1.6,0.9%
136,Deven Thompkins (FA),17,25,83,4.9,26,1,1,8,56,0,1,17,26.4,1.6,0.0%
137,Malik Heath (GB),15,24,125,8.3,16,0,1,0,0,0,0,13,26.0,2.0,0.6%
138,Jalen Reagor (LAC),7,23,138,19.7,39,3,0,1,17,0,0,9,25.0,2.8,0.0%
139,John Metchie III (HOU),16,30,158,9.9,22,1,0,1,4,0,0,16,24.2,1.5,4.4%
140,Kyle Philips (FA),15,22,181,12.1,29,4,0,0,0,0,1,8,23.6,3.0,0.0%
141,Terrace Marshall Jr. (PHI),19,33,139,7.3,14,0,0,0,0,0,0,8,23.4,2.9,0.6%
142,River Cracraft (FA),9,12,121,13.4,24,2,1,0,0,0,0,6,22.6,3.8,0.0%
143,Ray-Ray McCloud III (ATL),12,15,135,11.3,41,2,0,3,30,0,0,12,22.5,1.9,3.6%
144,Donovan Peoples-Jones (NO),13,25,155,11.9,29,2,0,0,0,0,0,14,22.0,1.6,0.0%
145,Byron Pringle (FA),14,22,161,11.5,26,1,0,0,0,0,1,13,21.1,1.6,0.0%
146,Tyquan Thornton (KC),13,23,91,7.0,15,0,0,3,51,0,0,9,20.7,2.3,0.0%
147,Robbie Chosen (SF),4,6,126,31.5,68,2,1,0,0,0,0,6,20.6,3.4,0.0%
148,Parris Campbell (FA),20,27,104,5.2,17,0,0,0,0,0,0,10,20.4,2.0,0.1%
149,Trent Sherfield Sr. (DEN),11,22,86,7.8,12,0,1,0,0,0,0,11,20.1,1.8,0.1%
150,Jalen Guyton (FA),10,21,89,8.9,18,0,1,0,0,0,0,7,19.9,2.8,0.0%
151,Mecole Hardman Jr. (GB),15,24,124,8.3,37,1,0,1,3,0,1,7,18.2,2.6,1.0%
152,Xavier Hutchinson (HOU),8,19,90,11.3,34,1,0,5,49,0,0,15,17.9,1.2,0.6%
153,David Moore (CAR),5,7,94,18.8,52,1,1,0,0,0,0,6,17.9,3.0,0.8%
154,Chase Claypool (FA),8,21,77,9.6,20,1,1,0,0,0,0,11,17.7,1.6,1.1%
155,Ben Skowronek (PIT),8,12,66,8.3,20,1,1,2,9,0,0,13,17.5,1.3,0.1%
156,Charlie Jones (CIN),7,9,64,9.1,35,1,0,2,13,0,0,11,17.2,1.6,0.6%
157,Lynn Bowden Jr. (FA),11,16,83,7.5,17,0,0,5,32,0,0,8,17.0,2.1,0.0%
158,Laviska Shenault Jr. (BUF),10,10,60,6.0,14,0,0,12,55,0,0,8,16.5,2.1,0.1%
159,Sterling Shepard (TB),10,22,57,5.7,13,0,1,1,6,0,1,10,15.3,1.5,1.0%
160,Richie James Jr. (FA),10,14,114,11.4,45,1,0,0,0,0,1,9,14.4,1.6,0.0%
161,Randall Cobb (FA),5,17,39,7.8,15,0,1,0,0,0,0,9,14.4,1.6,1.1%
162,Jason Brownlee (KC),5,8,56,11.2,24,1,1,0,0,0,0,4,14.1,3.5,0.0%
163,Tim Jones (MIN),11,18,83,7.5,15,0,0,0,0,0,0,10,13.8,1.4,0.0%
164,D.J. Montgomery (IND),3,8,56,18.7,34,1,1,0,0,0,0,7,13.1,1.9,0.0%
165,Keith Kirkwood (BAL),5,9,37,7.4,13,0,1,0,0,0,0,7,12.2,1.7,0.0%
166,Marquise Goodwin (FA),4,13,67,16.8,57,1,0,4,33,0,0,10,12.0,1.2,0.0%
167,Samori Toure (CHI),8,18,78,9.8,35,1,0,0,0,0,1,8,11.8,1.5,0.0%
168,Lawrence Cager (WAS),4,5,36,9.0,10,0,1,0,0,0,0,5,11.6,2.3,0.0%
169,Isaiah McKenzie (FA),11,14,82,7.5,30,1,0,3,14,0,2,13,11.1,0.9,0.0%
170,Jalen Brooks (DAL),6,6,64,10.7,24,1,0,0,0,0,0,7,9.4,1.3,1.0%
171,Velus Jones Jr. (NO),4,7,20,5.0,11,0,0,8,51,0,0,13,9.1,0.7,0.0%
172,Equanimeous St. Brown (SF),5,6,62,12.4,21,1,0,0,0,0,0,5,8.7,1.7,0.1%
173,Chris Conley (FA),3,6,69,23.0,48,1,0,0,0,0,0,1,8.4,8.4,0.0%
174,Justyn Ross (FA),6,11,53,8.8,20,1,0,0,0,0,0,10,8.3,0.8,0.0%
175,Rakim Jarrett (TB),4,9,60,15.0,41,1,0,1,0,0,0,10,8.0,0.8,1.9%
176,Tyler Johnson (NYJ),2,3,8,4.0,8,0,1,0,0,0,0,1,7.8,7.8,1.1%
177,DeAndre Carter (CLE),4,7,39,9.8,16,0,0,3,18,0,0,17,7.7,0.5,0.1%
178,Tylan Wallace (BAL),1,2,11,11.0,11,0,0,0,0,0,0,9,7.6,0.8,0.6%
179,Simi Fehoko (ARI),1,2,9,9.0,9,0,1,0,0,0,0,2,7.4,3.7,1.0%
180,Keelan Doss (FA),6,13,33,5.5,9,0,0,0,0,0,0,2,6.3,3.2,0.0%
181,Britain Covey (LAR),4,6,42,10.5,22,1,0,0,0,0,0,15,6.2,0.4,0.0%
182,Elijah Cooks (PHI),3,4,38,12.7,23,1,0,0,0,0,0,4,5.3,1.3,0.0%
183,Devin Duvernay (CHI),4,9,18,4.5,10,0,0,4,15,0,0,13,5.3,0.4,0.1%
184,Michael Strachan (WAS),1,3,45,45.0,45,1,0,0,0,0,0,2,5.0,2.5,0.0%
185,Jalen Nailor (MIN),3,6,29,9.7,16,0,0,0,0,0,0,6,4.4,0.7,5.7%
186,Steven Sims Jr. (SEA),3,3,25,8.3,23,1,0,1,1,0,0,3,4.1,1.4,0.0%
187,Marvin Jones Jr. (FA),5,10,35,7.0,16,0,0,0,0,0,1,5,4.0,0.8,0.0%
188,Trishton Jackson (ARI),2,4,9,4.5,7,0,0,0,0,0,0,2,3.9,2.0,0.0%
189,Zach Pascal (NYG),4,15,19,4.8,9,0,0,0,0,0,0,10,3.9,0.4,0.0%
190,Miles Boykin (CHI),3,4,17,5.7,6,0,0,0,0,0,0,8,3.2,0.4,0.0%
191,Kayshon Boutte (NE),2,7,19,9.5,11,0,0,0,0,0,0,5,2.9,0.6,13.2%
192,Austin Trammell (JAC),4,7,29,7.3,14,0,0,0,0,0,1,15,2.9,0.2,0.0%
193,Gunner Olszewski (NYG),1,1,0,0.0,0,0,0,0,0,0,2,12,2.5,0.2,0.0%
194,Willie Snead IV (FA),2,3,14,7.0,9,0,0,0,0,0,0,2,2.4,1.2,0.0%
195,Malik Taylor (DET),2,4,13,6.5,7,0,0,0,0,0,0,3,2.3,0.8,0.0%
196,Erik Ezukanma (MIA),0,1,0,0.0,0,0,0,5,22,0,0,2,2.2,1.1,0.0%
197,Laquon Treadwell (IND),1,3,16,16.0,16,0,0,0,0,0,0,3,2.1,0.7,0.0%
198,Collin Johnson (LV),1,1,11,11.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%
199,Cody Thompson (TB),1,1,10,10.0,10,0,0,0,0,0,0,2,1.5,0.8,0.0%
200,Mason Kinsey (TEN),1,1,6,6.0,6,0,0,0,0,0,0,6,1.1,0.2,0.0%
201,Colton Dowell (FA),1,2,3,3.0,3,0,0,0,0,0,0,9,0.8,0.1,0.0%
202,Antoine Green (FA),1,2,2,2.0,2,0,0,0,0,0,0,2,0.7,0.4,0.0%
203,Kwamie Lassiter II (FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,0.0%
204,Dee Eskridge (MIA),0,1,0,0.0,0,0,0,2,5,0,0,4,0.5,0.1,0.0%
205,Dax Milne (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
206,Jaelon Darden (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
207,Malik Cunningham (BAL),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,1.1%
208,Kearis Jackson (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
209,Chris Blair (ATL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
210,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
211,Dan Chisena (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
212,Amari Rodgers (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
213,Kirk Merritt (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
214,Chase Cota (CLE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
215,Jalen Virgil (BUF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
216,Johnny Johnson III (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
217,Devon Allen (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
218,Dareke Young (SEA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
219,Montrell Washington (NYG),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
220,DJ Turner (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,1.0%
221,Michael Bandy (DEN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
222,Isaiah Winstead (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
223,Shedrick Jackson (LV),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,1.0%
224,Cephus Johnson III (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
225,Lucky Jackson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
226,Ryan Miller (TB),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
227,Irvin Charles (NYJ),0,1,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,1.1%
228,Matthew Slater (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
229,Tre'Quan Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
230,Justin Hardee Sr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
231,Andy Isabella (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
232,Stanley Morgan Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
233,Juwann Winfree (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
234,Damiere Byrd (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
235,Ty Montgomery II (FA),5,12,40,8.0,17,0,0,3,9,0,0,11,0.0,0.0,0.0%
236,Phillip Dorsett II (LV),0,3,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
237,James Proche II (TEN),0,5,0,0.0,0,0,0,0,0,0,1,10,-2.0,-0.2,0.0%
238,Trent Taylor (SF),0,2,0,0.0,0,0,0,1,-2,0,1,15,-2.2,-0.1,0.0%
