Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
52,Johnny Mundt (JAC),17,23,172,10.1,32,2,1,0,0,0,0,11,31.7,2.9,0.1%
53,Will Dissly (LAC),17,22,172,10.1,21,2,1,0,0,0,0,13,31.7,2.4,4.9%
54,Harrison Bryant (PHI),13,20,81,6.2,23,1,3,5,8,0,1,15,31.4,2.1,0.0%
55,Pharaoh Brown (MIA),13,15,208,16.0,58,5,1,0,0,0,1,11,31.3,2.8,0.1%
56,Drew Ogletree (IND),9,21,147,16.3,33,4,2,0,0,0,0,12,31.2,2.6,1.1%
57,Jimmy Graham (FA),6,7,39,6.5,12,0,4,0,0,0,0,6,30.9,5.2,0.0%
58,Will Mallory (IND),18,26,207,11.5,43,1,0,0,0,0,0,12,29.7,2.5,1.0%
59,Elijah Higgins (ARI),14,19,163,11.6,26,3,1,0,0,0,0,11,29.3,2.7,1.3%
60,Connor Heyward (PIT),23,34,167,7.3,13,0,0,1,0,0,0,17,28.2,1.7,0.1%
61,Stone Smartt (NYJ),11,21,155,14.1,51,3,1,0,0,0,0,12,27.0,2.3,2.1%
62,John Bates (WAS),19,28,151,7.9,35,1,0,0,0,0,0,17,24.6,1.4,0.6%
63,Irv Smith Jr. (HOU),18,26,115,6.4,14,0,1,0,0,0,1,11,24.5,2.2,0.0%
64,Jeremy Ruckert (NYJ),16,22,151,9.4,23,1,0,0,0,0,0,15,23.1,1.5,1.9%
65,Luke Schoonmaker (DAL),8,15,65,8.1,18,0,2,0,0,0,0,17,22.5,1.3,6.4%
66,Luke Farrell (SF),13,15,155,11.9,42,2,0,0,0,0,0,10,22.0,2.2,0.6%
67,Brock Wright (DET),13,14,91,7.0,25,1,1,0,0,0,0,14,21.6,1.5,0.8%
68,MyCole Pruitt (FA),9,12,110,12.2,22,2,1,0,0,0,0,11,21.5,2.0,1.0%
69,Jordan Akins (FA),15,23,132,8.8,28,1,0,0,0,0,0,13,20.7,1.6,1.0%
70,Davis Allen (LAR),10,11,95,9.5,21,1,1,0,0,0,0,15,20.5,1.4,1.0%
71,Josh Whyle (TEN),9,15,94,10.4,24,1,1,0,0,0,0,11,19.9,1.8,0.6%
72,Lucas Krull (DEN),8,14,95,11.9,35,1,1,0,0,0,0,7,19.5,2.8,1.8%
73,Stephen Sullivan (CAR),12,24,125,10.4,20,1,0,0,0,0,0,11,18.5,1.7,0.0%
74,Charlie Kolar (BAL),7,9,87,12.4,19,0,1,0,0,0,0,14,18.2,1.3,0.1%
75,Cole Turner (WAS),11,15,120,10.9,29,2,0,0,0,0,0,12,17.5,1.5,1.0%
76,Robert Tonyan (KC),11,17,112,10.2,24,1,0,0,0,0,0,12,16.7,1.4,0.0%
77,C.J. Uzomah (FA),8,12,58,7.3,19,0,1,0,0,0,0,8,15.8,2.0,0.0%
78,Geoff Swaim (FA),10,11,94,9.4,26,1,0,0,0,0,0,9,14.4,1.6,0.0%
79,Brenton Strange (JAC),5,9,35,7.0,17,0,1,0,0,0,0,14,12.0,0.9,30.9%
80,Marcedes Lewis (FA),4,5,29,7.3,16,0,1,0,0,0,0,6,10.9,1.8,0.0%
81,Josiah Deguara (ARI),8,8,65,8.1,19,0,0,0,0,0,0,9,10.5,1.2,0.0%
82,Brycen Hopkins (FA),5,7,78,15.6,29,2,0,0,0,0,0,5,10.3,2.1,0.0%
83,Ben Sims (GB),4,6,21,5.3,12,0,1,0,0,0,0,16,10.1,0.6,0.0%
84,Mitchell Wilcox (MIA),9,12,56,6.2,12,0,0,0,0,0,0,12,10.1,0.8,0.0%
85,Darnell Washington (PIT),7,10,61,8.7,12,0,0,0,0,0,0,17,9.6,0.6,2.9%
86,Quintin Morris (JAC),2,3,26,13.0,15,0,1,0,0,0,0,3,9.6,3.2,1.4%
87,Blake Bell (FA),5,9,26,5.2,8,0,1,0,0,0,1,7,9.1,1.3,0.0%
88,Payne Durham (TB),5,7,58,11.6,25,1,0,0,0,0,0,13,8.3,0.6,0.6%
89,Ian Thomas (LV),5,9,56,11.2,28,1,0,0,0,0,0,8,8.1,1.0,0.0%
90,Ko Kieft (TB),1,5,2,2.0,2,0,1,0,0,0,0,16,6.7,0.4,0.0%
91,Jack Stoll (NO),5,8,38,7.6,14,0,0,0,0,0,0,7,6.3,0.9,0.0%
92,Grant Calcaterra (PHI),4,4,39,9.8,12,0,0,0,0,0,0,14,5.9,0.4,2.8%
93,Julian Hill (MIA),6,9,48,8.0,18,0,0,0,0,0,1,15,5.8,0.4,0.7%
94,Peyton Hendershot (FA),4,7,38,9.5,24,1,0,1,0,0,0,8,5.8,0.7,0.0%
95,Charlie Woerner (ATL),3,3,32,10.7,20,1,0,0,0,0,0,10,4.7,0.5,0.1%
96,Teagan Quitoriano (ATL),2,3,33,16.5,22,1,0,0,0,0,0,3,4.3,1.4,0.0%
97,Nate Adkins (DEN),4,5,22,5.5,11,0,0,0,0,0,0,10,4.2,0.4,1.0%
98,Greg Dulcich (NYG),3,4,25,8.3,13,0,0,0,0,0,0,2,4.0,2.0,5.8%
99,James Mitchell (CAR),2,2,28,14.0,24,1,0,0,0,0,0,2,3.8,1.9,0.0%
100,Kenny Yeboah (DET),2,4,28,14.0,20,1,0,0,0,0,0,3,3.8,1.3,0.0%
101,Eric Saubert (SEA),3,3,12,4.0,5,0,0,0,0,0,0,3,2.7,0.9,1.8%
102,Nick Muse (PHI),1,1,22,22.0,22,1,0,0,0,0,0,1,2.7,2.7,0.0%
103,Trevon Wesco (FA),1,3,21,21.0,21,1,0,0,0,0,0,6,2.6,0.4,0.0%
104,Chris Manhertz (NYG),2,4,16,8.0,10,0,0,0,0,0,0,7,2.6,0.4,0.0%
105,John FitzPatrick (GB),1,1,12,12.0,12,0,0,0,0,0,0,3,1.7,0.6,0.0%
106,Ross Dwelley (SF),1,2,12,12.0,12,0,0,0,0,0,0,12,1.7,0.1,0.0%
107,Tucker Fisk (LAC),1,1,9,9.0,9,0,0,0,0,0,0,2,1.4,0.7,1.0%
108,Cole Fotheringham (NE),1,1,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,1.1%
109,Kevin Rader (FA),1,3,6,6.0,6,0,0,0,0,0,0,7,1.1,0.2,0.0%
110,Jesper Horsted (FA),1,1,4,4.0,4,0,0,0,0,0,0,5,0.9,0.2,0.0%
111,Nick Vannett (MIN),1,1,3,3.0,3,0,0,0,0,0,0,1,0.8,0.8,0.0%
112,Giovanni Ricci (MIN),1,1,2,2.0,2,0,0,0,0,0,0,5,0.7,0.1,0.0%
113,Matt Sokol (BUF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
114,Hunter Long (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
115,Tre' McKitty (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
116,Mitchell Fraboni (DEN),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
117,Sean McKeon (IND),0,2,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
118,Dalton Keene (HOU),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
119,Lawrence Cager (WAS),4,5,36,9.0,10,0,1,0,0,0,0,5,0.0,0.0,0.0%
120,Parker Hesse (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
121,Brady Russell (SEA),0,0,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
122,Travis Vokolek (ARI),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
123,Henry Pearson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
124,Derek Parish (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
125,Brayden Willis (SF),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
126,Zack Kuntz (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,2.5%
127,Rodney Williams (FA),0,2,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
128,Tanner Conner (MIA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,1.0%
129,Chris Pierce Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
130,Darrell Daniels (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
131,Albert Okwuegbunam Jr. (LV),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
132,David Wells (FA),2,2,-10,-5.0,1,0,0,0,0,0,0,1,0.0,0.0,0.0%
133,Jordan Thomas (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
134,Tyler Kroft (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
135,Stephen Anderson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
136,Zach Wood (NO),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,2.5%
137,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
138,Patrick Scales (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
139,Tyler Ott (WAS),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
140,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
