Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
96,Brandin Cooks (NO),26,54,259,10.0,29,3,3,3,-3,0,0,10,56.6,5.7,11.2%
97,Troy Franklin (DEN),28,53,263,9.4,30,5,2,2,8,0,0,16,53.1,3.3,7.5%
98,Rashee Rice (KC),24,29,288,12.0,44,3,2,1,1,0,0,4,52.9,13.2,93.4%
99,Dyami Brown (JAC),30,40,308,10.3,51,5,1,3,26,0,1,15,52.4,3.5,9.5%
100,Justin Watson (HOU),22,32,289,13.1,49,2,2,0,0,0,0,16,51.9,3.2,1.0%
101,Van Jefferson (TEN),24,40,276,11.5,43,4,2,0,0,0,0,15,51.6,3.4,1.8%
102,Kendrick Bourne (NE),28,38,305,10.9,37,2,1,1,6,0,0,12,51.1,4.3,2.7%
103,Brandon Aiyuk (SF),25,47,374,15.0,53,5,0,0,0,0,0,7,49.9,7.1,63.7%
104,Lil'Jordan Humphrey (NYG),31,45,293,9.5,41,5,1,0,0,0,1,14,48.8,3.5,0.7%
105,Curtis Samuel (BUF),31,46,253,8.2,38,2,1,5,14,0,0,14,48.2,3.4,8.8%
106,Tyler Johnson (NYJ),26,41,291,11.2,63,4,1,0,0,0,0,11,48.1,4.4,1.1%
107,Kalif Raymond (DET),17,22,215,12.6,38,3,2,2,0,0,0,12,48.0,4.0,1.1%
108,Mike Williams (FA),21,34,298,14.2,32,6,1,0,0,0,0,14,46.3,3.3,13.7%
109,JuJu Smith-Schuster (KC),18,26,231,12.8,50,3,2,0,0,0,0,14,44.1,3.2,1.8%
110,Gabe Davis (FA),20,42,239,12.0,22,6,2,0,0,0,1,10,43.9,4.4,12.6%
111,John Metchie III (HOU),24,37,254,10.6,28,3,1,0,0,0,0,13,43.4,3.3,4.4%
112,Adonai Mitchell (IND),23,55,312,13.6,36,4,0,4,6,0,1,17,42.3,2.5,10.6%
113,Nelson Agholor (FA),14,29,231,16.5,56,5,2,0,0,0,0,13,42.1,3.2,1.0%
114,Malik Washington (MIA),26,36,223,8.6,20,2,0,5,25,1,1,14,41.8,3.0,4.3%
115,Jordan Whittington (LAR),22,28,293,13.3,50,4,0,2,12,0,0,15,41.5,2.8,8.3%
116,Cedrick Wilson Jr. (NO),20,27,211,10.6,25,1,1,0,0,0,1,15,39.9,2.7,1.1%
117,DJ Turner (FA),16,29,158,9.9,30,2,1,5,33,1,0,13,39.1,3.0,1.0%
118,Derius Davis (LAC),13,17,112,8.6,23,1,2,12,39,0,0,15,33.6,2.2,0.8%
119,Jahan Dotson (PHI),19,33,216,11.4,36,2,0,1,13,0,0,17,32.4,1.9,7.2%
120,Josh Reynolds (NYJ),13,24,194,14.9,49,4,1,0,0,0,0,8,31.9,4.0,1.1%
121,Ryan Miller (TB),12,20,128,10.7,39,2,2,0,0,0,0,11,30.8,2.8,1.0%
122,Tylan Wallace (BAL),11,12,193,17.5,84,2,1,0,0,0,0,17,30.8,1.8,0.6%
123,Jalen Brooks (DAL),12,30,177,14.8,41,2,1,0,0,0,0,14,29.7,2.1,1.0%
124,Trey Palmer (TB),12,22,172,14.3,27,2,1,0,0,0,0,15,29.2,1.9,1.6%
125,KhaDarel Hodge (ATL),7,12,131,18.7,45,3,1,0,0,0,0,16,28.6,1.8,0.8%
126,Robert Woods (PIT),20,30,203,10.2,32,2,0,0,0,0,1,14,28.3,2.0,1.3%
127,Mecole Hardman Jr. (GB),12,14,90,7.5,17,0,0,5,62,1,0,12,27.2,2.3,1.0%
128,Ja'Lynn Polk (NE),12,33,87,7.3,21,1,2,1,0,0,0,15,26.7,1.8,2.5%
129,Malik Heath (GB),10,13,97,9.7,41,1,2,0,0,0,0,12,26.7,2.2,0.6%
130,Dante Pettis (NO),12,28,120,10.0,20,1,1,0,0,0,0,8,26.0,3.3,0.6%
131,Luke McCaffrey (WAS),18,24,168,9.3,30,2,0,0,0,0,0,17,25.8,1.5,3.2%
132,Jonathan Mingo (DAL),17,42,167,9.8,35,2,0,2,5,0,1,16,23.7,1.5,0.6%
133,Jake Bobo (SEA),13,17,107,8.2,15,0,1,0,0,0,0,17,23.2,1.4,2.3%
134,Bub Means (NO),9,15,118,13.1,36,1,1,0,0,0,0,7,22.3,3.2,1.0%
135,Jamison Crowder (FA),9,13,72,8.0,12,0,2,0,0,0,1,5,21.7,4.3,1.0%
136,Kevin Austin Jr. (NO),11,22,151,13.7,23,2,0,1,9,0,0,8,21.5,2.7,0.0%
137,Bo Melton (GB),8,17,91,11.4,28,1,0,8,54,0,0,17,18.5,1.1,1.6%
138,Trent Sherfield Sr. (DEN),8,10,83,10.4,17,0,1,0,0,0,0,15,18.3,1.2,0.1%
139,Ashton Dulin (IND),2,8,67,33.5,54,1,1,5,45,0,0,15,18.2,1.2,0.1%
140,Xavier Hutchinson (HOU),12,26,117,9.8,19,0,0,0,0,0,0,16,17.7,1.1,0.6%
141,Rakim Jarrett (TB),9,11,124,13.8,30,2,0,0,0,0,0,10,16.9,1.7,1.9%
142,Mason Tipton (NO),14,26,99,7.1,15,0,0,0,0,0,0,11,16.9,1.5,1.3%
143,K.J. Osborn (WAS),7,18,57,8.1,22,1,1,0,0,0,0,7,15.2,2.2,1.4%
144,Ainias Smith (PHI),7,9,41,5.9,15,0,1,2,6,0,0,7,14.2,2.0,0.6%
145,Devin Duvernay (CHI),11,16,79,7.2,28,1,0,4,3,0,0,13,13.7,1.1,0.1%
146,Marquise Brown (KC),9,15,91,10.1,20,1,0,0,0,0,0,2,13.6,6.8,49.2%
147,Simi Fehoko (ARI),6,16,106,17.7,30,2,0,0,0,0,0,6,13.6,2.3,1.0%
148,Tyrell Shavers (BUF),1,1,69,69.0,69,1,1,0,0,0,0,3,13.4,4.5,0.0%
149,Ryan Flournoy (DAL),10,14,102,10.2,26,1,0,0,0,0,1,11,13.2,1.2,0.7%
150,Jermaine Burton (CIN),4,14,107,26.8,47,2,0,0,0,0,0,14,12.7,0.9,4.4%
151,Bryce Oliver (TEN),6,9,95,15.8,33,1,0,0,0,0,0,10,12.5,1.3,0.0%
152,Zay Jones (ARI),8,11,84,10.5,25,1,0,0,0,0,0,11,12.4,1.1,2.5%
153,Johnny Wilson (PHI),5,15,38,7.6,9,0,1,0,0,0,0,16,12.3,0.8,0.6%
154,Parris Campbell (FA),6,8,30,5.0,7,0,1,0,0,0,0,4,12.0,3.0,0.1%
155,Tay Martin (WAS),1,2,49,49.0,49,1,1,0,0,0,0,1,11.4,11.4,0.0%
156,Xavier Gipson (NYJ),6,10,39,6.5,17,0,1,1,5,0,1,17,11.4,0.7,0.6%
157,Jalen Reagor (LAC),7,12,100,14.3,41,2,0,3,-3,0,1,8,11.2,1.4,0.0%
158,DJ Chark Jr. (ATL),4,10,31,7.8,12,0,1,0,0,0,0,4,11.1,2.8,1.6%
159,Brandon Powell (FA),7,10,71,10.1,13,0,0,0,0,0,0,17,10.6,0.6,1.4%
160,Chris Conley (FA),6,12,76,12.7,23,2,0,0,0,0,0,9,10.6,1.2,0.0%
161,Jalin Hyatt (NYG),8,19,62,7.8,19,0,0,0,0,0,0,16,10.2,0.6,2.7%
162,River Cracraft (FA),7,9,66,9.4,16,0,0,0,0,0,0,5,10.1,2.0,0.0%
163,Odell Beckham Jr. (FA),9,18,55,6.1,11,0,0,0,0,0,0,8,10.0,1.3,1.1%
164,Michael Woods II (FA),7,17,65,9.3,16,0,0,0,0,0,0,5,10.0,2.0,0.0%
165,DeAndre Carter (CLE),9,14,72,8.0,14,0,0,0,0,0,1,13,9.7,0.7,0.1%
166,Ben Skowronek (PIT),5,5,69,13.8,23,1,0,0,0,0,0,10,9.4,0.9,0.1%
167,Scotty Miller (PIT),5,9,69,13.8,21,2,0,0,0,0,0,13,9.4,0.7,0.1%
168,Kristian Wilkerson (BUF),2,3,18,9.0,9,0,1,0,0,0,0,1,8.8,8.8,1.0%
169,Jacob Cowing (SF),4,6,80,20.0,41,1,0,1,7,0,1,15,8.7,0.6,1.2%
170,Devontez Walker (BAL),1,3,21,21.0,21,1,1,0,0,0,0,7,8.6,1.2,0.8%
171,Laviska Shenault Jr. (BUF),5,5,36,7.2,18,0,0,1,1,0,2,10,8.2,0.8,0.1%
172,Britain Covey (LAR),7,8,34,4.9,11,0,0,0,0,0,0,5,6.9,1.4,0.0%
173,Tyquan Thornton (KC),4,8,47,11.8,17,0,0,0,0,0,0,4,6.7,1.7,0.0%
174,Ihmir Smith-Marsette (NYG),0,0,0,0.0,0,0,0,0,0,0,0,15,6.0,0.4,0.6%
175,Dee Eskridge (MIA),3,3,44,14.7,30,1,0,0,0,0,0,6,5.9,1.0,0.0%
176,Nikko Remigio (KC),2,6,48,24.0,25,2,0,0,0,0,0,5,5.8,1.2,0.6%
177,Terrace Marshall Jr. (PHI),3,6,41,13.7,28,1,0,0,0,0,0,5,5.6,1.1,0.6%
178,Tim Jones (MIN),3,5,41,13.7,20,1,0,0,0,0,0,8,5.6,0.7,0.0%
179,Treylon Burks (TEN),4,8,34,8.5,13,0,0,2,1,0,0,5,5.5,1.1,2.8%
180,Cody White (SEA),2,3,44,22.0,28,1,0,0,0,0,0,4,5.4,1.4,0.0%
181,Xavier Smith (LAR),2,2,6,3.0,11,0,0,4,36,0,0,15,5.2,0.3,0.6%
182,Dan Chisena (FA),3,4,37,12.3,23,1,0,0,0,0,0,6,5.2,0.9,0.0%
183,Charlie Jones (CIN),1,1,5,5.0,5,0,0,0,0,0,1,8,5.0,0.6,0.6%
184,Deven Thompkins (FA),4,4,20,5.0,12,0,0,2,7,0,0,5,4.7,0.9,0.0%
185,Alex Bachman (LV),3,3,31,10.3,18,0,0,0,0,0,0,5,4.6,0.9,0.0%
186,Allen Robinson II (FA),3,7,30,10.0,21,1,0,0,0,0,0,6,4.5,0.8,1.4%
187,David Bell (CLE),3,3,27,9.0,12,0,0,0,0,0,0,1,4.2,4.2,0.0%
188,Malachi Corley (NYJ),3,6,16,5.3,10,0,0,2,26,0,1,7,3.7,0.5,3.6%
189,Jamari Thrash (CLE),3,7,22,7.3,11,0,0,0,0,0,0,9,3.7,0.4,0.6%
190,Ronnie Bell (DET),2,6,22,11.0,12,0,0,0,0,0,0,4,3.2,0.8,0.1%
191,Austin Trammell (JAC),2,3,40,20.0,22,1,0,0,0,0,1,1,3.0,3.0,0.0%
192,Trenton Irwin (JAC),3,10,15,5.0,6,0,0,0,0,0,0,6,3.0,0.5,0.0%
193,Anthony Gould (IND),1,1,23,23.0,23,1,0,0,0,0,0,8,2.8,0.4,1.0%
194,Mason Kinsey (TEN),2,2,17,8.5,11,0,0,0,0,0,0,6,2.7,0.5,0.0%
195,Chris Blair (ATL),1,2,17,17.0,17,0,0,0,0,0,0,3,2.2,0.7,0.0%
196,Isaiah Hodgins (SF),2,2,12,6.0,7,0,0,0,0,0,0,2,2.2,1.1,0.0%
197,Grant DuBose (FA),2,4,11,5.5,13,0,0,0,0,0,0,2,2.1,1.1,0.0%
198,Anthony Miller (BAL),1,1,16,16.0,16,0,0,0,0,0,0,2,2.1,1.1,0.0%
199,Casey Washington (ATL),1,2,14,14.0,14,0,0,0,0,0,0,2,1.9,1.0,0.0%
200,Javon Baker (NE),1,4,12,12.0,12,0,0,0,0,0,0,10,1.7,0.2,1.1%
201,Trent Taylor (SF),1,1,11,11.0,11,0,0,0,0,0,0,2,1.6,0.8,0.0%
202,Isaiah Williams (CIN),2,3,6,3.0,4,0,0,0,0,0,0,8,1.6,0.2,0.0%
203,James Proche II (TEN),3,3,21,7.0,14,0,0,0,0,0,1,9,1.6,0.2,0.0%
204,Kendric Pryor (CIN),1,1,9,9.0,9,0,0,0,0,0,0,2,1.4,0.7,0.0%
205,Brandon Johnson (PIT),1,1,9,9.0,9,0,0,0,0,0,0,3,1.4,0.5,1.0%
206,Ramel Keyton (FA),1,3,7,7.0,7,0,0,0,0,0,0,3,1.2,0.4,0.0%
207,Collin Johnson (LV),1,2,6,6.0,6,0,0,0,0,0,0,6,1.1,0.2,0.0%
208,Jaelon Darden (FA),1,1,6,6.0,6,0,0,0,0,0,0,11,1.1,0.1,0.0%
209,John Ross (FA),1,2,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%
210,Kameron Johnson (TB),0,1,0,0.0,0,0,0,2,11,0,0,5,1.1,0.2,0.0%
211,Robbie Chosen (SF),1,4,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%
212,Tyler Scott (CHI),1,1,5,5.0,5,0,0,0,0,0,0,11,1.0,0.1,0.9%
213,Velus Jones Jr. (NO),1,1,8,8.0,8,0,0,3,11,0,1,2,0.4,0.2,0.0%
214,Brycen Tremayne (CAR),1,1,-2,-2.0,0,0,0,0,0,0,0,2,0.3,0.2,0.0%
215,Quintez Cephus (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
216,Emeka Egbuka (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,69.7%
217,Chris Tyree (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
218,Daniel Jackson (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
219,Cornelius Johnson (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
220,AJ Henning (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
221,Tom Kennedy (DET),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
222,D.J. Montgomery (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
223,Jalen Guyton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
224,Deonte Harty (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
225,Mario Williams (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
226,Traeshon Holden (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
227,Ja'Corey Brooks (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
228,KJ Hamler (BUF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,Donovan Peoples-Jones (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
230,Malik Cunningham (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%
231,Gunner Olszewski (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
232,Arian Smith (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.7%
233,Beaux Collins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
234,Scotty Washington (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
235,Rondale Moore (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
236,Justyn Ross (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
237,Seth Williams (LV),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
238,Dez Fitzpatrick (LAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
239,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
240,Lawrence Cager (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
241,Trishton Jackson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
242,Quez Watkins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,Tarik Black (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
244,JaQuae Jackson (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
245,Julian Hicks (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,Terique Owens (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
247,Drake Stoops (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
248,Xavier Johnson (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
249,Jeshaun Jones (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
250,Jaylen Johnson (LAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
251,John Jackson III (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
252,John Jiles (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
253,Luther Burden III (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,35.6%
254,Elic Ayomanor (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,11.4%
255,Xavier Restrepo (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.5%
