Draft_ID,Season,Pick_No,Round,Draft_Slot,Player_Name,Position,Team,Picked_By_Username,Is_Keeper
862385097360392193,2022,74,7,2,Elijah Moore,WR,BUF,lilmelo,
862385097360392193,2022,75,7,3,Russell Wilson,QB,NYG,davesiss,
862385097360392193,2022,76,7,4,Aaron Rodgers,QB,PIT,Grasshoppaz,
862385097360392193,2022,77,7,5,Miles Sanders,RB,DAL,jetsnation36,
862385097360392193,2022,78,7,6,Dalton Schultz,TE,HOU,gkflo,
862385097360392193,2022,79,7,7,Kareem Hunt,RB,KC,BigFish0,
862385097360392193,2022,80,7,8,Damien Harris,RB,,coreyreisch,
862385097360392193,2022,81,7,9,Michael Thomas,WR,,roneill19,
862385097360392193,2022,82,7,10,Adam Thielen,WR,CAR,NickMarraro,
862385097360392193,2022,83,7,11,DeAndre Hopkins,WR,BAL,bwizzle127,
862385097360392193,2022,84,7,12,Dallas Goedert,TE,PHI,tombiancamano,
862385097360392193,2022,85,8,12,Tom Brady,QB,,tombiancamano,
862385097360392193,2022,86,8,11,Rashaad Penny,RB,,bwizzle127,
862385097360392193,2022,87,8,10,Tony Pollard,RB,TEN,NickMarraro,
862385097360392193,2022,88,8,9,Melvin Gordon,RB,,roneill19,
862385097360392193,2022,89,8,8,Joe Burrow,QB,CIN,coreyreisch,
862385097360392193,2022,90,8,7,Allen Lazard,WR,NYJ,BigFish0,
862385097360392193,2022,91,8,6,DeVonta Smith,WR,PHI,gkflo,
862385097360392193,2022,92,8,5,Rhamondre Stevenson,RB,NE,jetsnation36,
862385097360392193,2022,93,8,4,Nyheim Miller-Hines,RB,LAC,Grasshoppaz,
862385097360392193,2022,94,8,3,Kenneth Walker,RB,SEA,davesiss,
862385097360392193,2022,95,8,2,Christian Kirk,WR,HOU,lilmelo,
862385097360392193,2022,96,8,1,Brandon Aiyuk,WR,SF,freddychips,
862385097360392193,2022,97,9,1,James Robinson,RB,,freddychips,
862385097360392193,2022,98,9,2,T.J. Hockenson,TE,MIN,lilmelo,
862385097360392193,2022,99,9,3,Drake London,WR,ATL,davesiss,
862385097360392193,2022,100,9,4,Chase Claypool,WR,,Grasshoppaz,
862385097360392193,2022,101,9,5,Matthew Stafford,QB,LAR,jetsnation36,
862385097360392193,2022,102,9,6,Chris Olave,WR,NO,gkflo,
862385097360392193,2022,103,9,7,Dawson Knox,TE,BUF,BigFish0,
862385097360392193,2022,104,9,8,Darrell Henderson,RB,,coreyreisch,
862385097360392193,2022,105,9,9,George Pickens,WR,DAL,roneill19,
862385097360392193,2022,106,9,10,Tyler Lockett,WR,TEN,NickMarraro,
862385097360392193,2022,107,9,11,Kadarius Toney,WR,,bwizzle127,
862385097360392193,2022,108,9,12,Robert Woods,WR,PIT,tombiancamano,
862385097360392193,2022,109,10,12,Michael Carter,RB,ARI,tombiancamano,
862385097360392193,2022,110,10,11,Zach Ertz,TE,WAS,bwizzle127,
862385097360392193,2022,111,10,10,James Cook,RB,BUF,NickMarraro,
862385097360392193,2022,112,10,9,Kenneth Gainwell,RB,PIT,roneill19,
862385097360392193,2022,113,10,8,Pat Freiermuth,TE,PIT,coreyreisch,
862385097360392193,2022,114,10,7,Marquez Valdes-Scantling,WR,SEA,BigFish0,
862385097360392193,2022,115,10,6,Tyler Boyd,WR,,gkflo,
862385097360392193,2022,116,10,5,Treylon Burks,WR,TEN,jetsnation36,
862385097360392193,2022,117,10,4,Alexander Mattison,RB,MIA,Grasshoppaz,
862385097360392193,2022,118,10,3,Michael Gallup,WR,WAS,davesiss,
862385097360392193,2022,119,10,2,J.D. McKissic,RB,,lilmelo,
862385097360392193,2022,120,10,1,Cole Kmet,TE,CHI,freddychips,
862385097360392193,2022,121,11,1,Julio Jones,WR,,freddychips,
862385097360392193,2022,122,11,2,Dak Prescott,QB,DAL,lilmelo,
862385097360392193,2022,123,11,3,Garrett Wilson,WR,NYJ,davesiss,
862385097360392193,2022,124,11,4,Trey Lance,QB,LAC,Grasshoppaz,
862385097360392193,2022,125,11,5,Brian Robinson,RB,WAS,jetsnation36,
862385097360392193,2022,126,11,6,Buffalo Bills,DEF,BUF,gkflo,
862385097360392193,2022,127,11,7,Isaiah Spiller,RB,,BigFish0,
862385097360392193,2022,128,11,8,Skyy Moore,WR,KC,coreyreisch,
862385097360392193,2022,129,11,9,Mecole Hardman,WR,GB,roneill19,
862385097360392193,2022,130,11,10,Tampa Bay Buccaneers,DEF,TB,NickMarraro,
862385097360392193,2022,131,11,11,David Njoku,TE,CLE,bwizzle127,
862385097360392193,2022,132,11,12,DeVante Parker,WR,,tombiancamano,
862385097360392193,2022,133,12,12,Isiah Pacheco,RB,KC,tombiancamano,
862385097360392193,2022,134,12,11,Isaiah McKenzie,WR,,bwizzle127,
862385097360392193,2022,135,12,10,Mike Gesicki,TE,CIN,NickMarraro,
862385097360392193,2022,136,12,9,Baltimore Ravens,DEF,BAL,roneill19,
862385097360392193,2022,137,12,8,Zamir White,RB,LV,coreyreisch,
862385097360392193,2022,138,12,7,Russell Gage,WR,SF,BigFish0,
862385097360392193,2022,139,12,6,Justin Tucker,K,,gkflo,
862385097360392193,2022,140,12,5,Jahan Dotson,WR,PHI,jetsnation36,
862385097360392193,2022,141,12,4,Evan McPherson,K,CIN,Grasshoppaz,
862385097360392193,2022,142,12,3,San Francisco 49ers,DEF,SF,davesiss,
862385097360392193,2022,143,12,2,Raheem Mostert,RB,LV,lilmelo,
862385097360392193,2022,144,12,1,Derek Carr,QB,,freddychips,
862385097360392193,2022,145,13,1,Romeo Doubs,WR,GB,freddychips,
862385097360392193,2022,146,13,2,Jakobi Meyers,WR,LV,lilmelo,
862385097360392193,2022,147,13,3,Tyler Allgeier,RB,ATL,davesiss,
862385097360392193,2022,148,13,4,Los Angeles Rams,DEF,LAR,Grasshoppaz,
862385097360392193,2022,149,13,5,Jameson Williams,WR,DET,jetsnation36,
862385097360392193,2022,150,13,6,Indianapolis Colts,DEF,IND,gkflo,
862385097360392193,2022,151,13,7,Daniel Carlson,K,LV,BigFish0,
862385097360392193,2022,152,13,8,New Orleans Saints,DEF,NO,coreyreisch,
862385097360392193,2022,153,13,9,Kirk Cousins,QB,ATL,roneill19,
862385097360392193,2022,154,13,10,Harrison Butker,K,KC,NickMarraro,
862385097360392193,2022,155,13,11,Dallas Cowboys,DEF,DAL,bwizzle127,
862385097360392193,2022,156,13,12,Brandon McManus,K,GB,tombiancamano,
862385097360392193,2022,157,14,12,Kenny Golladay,WR,,tombiancamano,
862385097360392193,2022,158,14,11,Tyler Bass,K,BUF,bwizzle127,
862385097360392193,2022,159,14,10,Jarvis Landry,WR,,NickMarraro,
862385097360392193,2022,160,14,9,DJ Chark,WR,ATL,roneill19,
862385097360392193,2022,161,14,8,Matt Gay,K,WAS,coreyreisch,
862385097360392193,2022,162,14,7,Tua Tagovailoa,QB,MIA,BigFish0,
862385097360392193,2022,163,14,6,Rachaad White,RB,TB,gkflo,
862385097360392193,2022,164,14,5,Irv Smith,TE,HOU,jetsnation36,
862385097360392193,2022,165,14,4,Joshua Palmer,WR,BUF,Grasshoppaz,
862385097360392193,2022,166,14,3,Albert Okwuegbunam,TE,,davesiss,
862385097360392193,2022,167,14,2,Green Bay Packers,DEF,GB,lilmelo,
862385097360392193,2022,168,14,1,Younghoe Koo,K,ATL,freddychips,
862385097360392193,2022,169,15,1,Los Angeles Chargers,DEF,LAC,freddychips,
862385097360392193,2022,170,15,2,Rodrigo Blankenship,K,,lilmelo,
862385097360392193,2022,171,15,3,Matt Prater,K,,davesiss,
862385097360392193,2022,172,15,4,Taysom Hill,TE,NO,Grasshoppaz,
862385097360392193,2022,173,15,5,K.J. Osborn,WR,WAS,jetsnation36,
862385097360392193,2022,174,15,6,Jameis Winston,QB,NYG,gkflo,
862385097360392193,2022,175,15,7,Denver Broncos,DEF,DEN,BigFish0,
862385097360392193,2022,176,15,8,Christian Watson,WR,GB,coreyreisch,
862385097360392193,2022,177,15,9,Jake Elliott,K,PHI,roneill19,
862385097360392193,2022,178,15,10,Khalil Herbert,RB,IND,NickMarraro,
862385097360392193,2022,179,15,11,Jamaal Williams,RB,,bwizzle127,
862385097360392193,2022,180,15,12,Philadelphia Eagles,DEF,PHI,tombiancamano,
