"341","Isaiah Davis","RB","NYJ","-","-","0.6","-","0","0","1.2","0","0","1.5","0","BYE","10.7","14.2","3.1","1.2","4.8","","2.9","37.3"
"343","Audric Estime","RB","DEN","1.4","-","-","-","-","1.3","0.9","0.4","3.5","5.3","4","1.5","1.2","BYE","2.3","10.8","4.2","","3.1","36.8"
"344","Tyler Johnson","WR","NYJ","10.4","3","3.5","0","0","-","7.7","1.1","5.3","4","0","1.6","0","0","0","-","-","","2.6","36.6"
"345","Nick Vannett","TE","FA","2.1","0","7.9","0","-","0","4.5","0","10.3","0","1.1","0","1.1","0.9","1.2","0","7.3","","2.3","36.4"
"346","Cedrick Wilson Jr.","WR","NO","-2","0","0.8","0","0","3.8","14.7","-","4.4","-","0","BYE","2.4","2.3","4.8","1.8","3.2","","2.6","36.2"
"347","Kyle Juszczyk","RB","SF","5","3.4","1.1","1.7","0","9.1","1.4","1.2","BYE","0","2.2","1.9","-2.1","0.8","0","3.1","7.4","","2.3","36.2"
"348","Johnny Mundt","TE","JAC","2.5","2.2","6.7","2.5","4.1","-","2.8","1.5","0","0","1.8","1.2","9.2","0","0","0","1.2","","2.2","35.7"
"349","Darnell Washington","TE","PIT","1","7","0","4.1","1","1.4","5.6","3.4","BYE","1.1","5.2","2.9","1.5","0","0","0","1.3","","2.2","35.5"
"350","Malik Washington","WR","MIA","-","-","-","1.3","0","BYE","1.9","0","0.9","10","3.3","0.8","-0.2","0","7.7","4.3","5","","2.7","35"
"351","Tommy Tremble","TE","CAR","-","3.8","4.4","0","-0.8","-","-","2.3","-","-","BYE","1","10.2","6.8","2.5","4.7","0","","3.2","34.9"
"352","Matt Prater","K","FA","8","14","9","2","-","-","-","-","-","-","-","-","-","-","-","-","-","","8.3","33"
"353","Derius Davis","WR","LAC","0.9","0","0.8","0","BYE","2.7","-","-","0","2.8","2.5","1.4","1.1","1.1","0","9.8","9.6","","2.3","32.7"
"354","Nate Adkins","TE","DEN","0","0","1.1","0.5","1.3","1","0","6.8","0","0","7.7","0","2.1","BYE","8","2.8","1.2","","2","32.5"
"355","Cade York","K","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","9","7","8","6","","6.4","32"
"355","Zane Gonzalez","K","FA","-","-","-","-","-","-","-","-","-","11","5","-","6","-","-","4","6","","6.4","32"
"357","Cordarrelle Patterson","RB","FA","1.3","0.3","6.3","7.2","-","-","-","-","-","1.4","0.5","-0.2","6.8","-1.4","1.3","7.7","0.2","","2.6","31.4"
"358","Chris Rodriguez Jr.","RB","WAS","0","-","-","-","-","-","-","-","5.2","0.4","-","-","15.4","BYE","0.2","0.5","9.3","","4.4","31"
"359","Ryan Miller","WR","TB","-","-","-","-","-","4.4","-","3.4","6.6","1.6","BYE","1.9","0","0","0.6","8.7","3.6","","3.1","30.8"
"359","Chris Brooks","RB","GB","-","-","0.3","-","-","2.1","0","2.2","5.6","BYE","2.3","3.1","3.9","0.3","2","9","0","","2.6","30.8"
"359","Tylan Wallace","WR","BAL","0","0","0","0","4.1","0","0","0","0","19","1.3","2","2.4","BYE","1.3","0","0.7","","1.9","30.8"
"362","Josh Reynolds","WR","NYJ","7","11.3","4.6","0","7.4","-","-","-","-","-","-","BYE","-","-","0","0","0","","3.8","30.3"
"363","Jordan Whittington","WR","LAR","0","3.2","4.3","9.2","12.4","BYE","0","-","-","0","0","0","0","0","0","0","1.1","","2.2","30.2"
"364","Kimani Vidal","RB","LAC","-","-","-","-","BYE","12.1","2.4","1.6","0.7","-","-","-","2","3.4","3.2","2.4","2.4","","3.4","30.2"
"365","Jamaal Williams","RB","FA","11.6","3.9","0.4","2.9","0.9","0.7","1.7","0.4","-","-","-","-","1.2","2.5","0","0.8","2.9","","2.3","29.9"
"366","Jalen Brooks","WR","DAL","2.3","1.5","2.9","0","1.5","2","BYE","0","3.6","0.9","-","4.6","0.5","-","8.2","-","1.7","","2.3","29.7"
"367","Trey Palmer","WR","TB","2.4","0","0","10.1","-","-","2.1","3.9","4.3","0","BYE","2.3","0","0","0","4.1","0","","2.1","29.2"
"368","Brock Wright","TE","DET","0.7","0","5.4","2.3","BYE","0","0","7.3","0.6","0","7","3.4","1.8","0","0","0","0","","1.8","28.5"
"369","Pierre Strong Jr.","RB","CLE","4","1","-","-","0.2","8.8","2","0.8","0.8","BYE","0.5","-","0","1.9","0","1.9","6.3","","2.2","28.2"
"370","Tanner Hudson","TE","CIN","0.8","-","-","-","-","0","0","0","2.4","13.3","2.3","BYE","4.8","2.4","1.4","-","-","","2.7","27.4"
"371","Blake Corum","RB","LAR","0","2.8","-","-","3.8","BYE","1.1","2.3","-0.1","2","3.3","0.5","4.2","3.4","3","1.4","-0.4","","2","27.3"
"372","Mecole Hardman Jr.","WR","GB","0","0","0","0","5.3","-","12","1.3","3.2","0.8","3.1","1.5","0","-","-","-","-","","2.3","27.2"
"373","D'Ernest Johnson","RB","FA","-","2.6","1.2","0","2","5.4","8.5","2.8","0.6","0","0.3","-","-","-","-","1.3","2.1","","2.2","26.8"
"373","Stone Smartt","TE","NYJ","0","0","0","0","-","1.5","3.6","0","-","-","0","0","0.8","6.9","5.5","5.2","3.3","","1.9","26.8"
"375","Cade Stover","TE","HOU","0","2.3","0","3.2","1.6","0","2","2.9","0","0.7","2.5","10.1","0.9","BYE","-","-","0.6","","1.9","26.8"
"376","Mo Alie-Cox","TE","IND","0","2.7","0","0","10.7","6.1","0","0","0","0","2.7","0","2.5","BYE","0","2","0","","1.7","26.7"
"377","Ja'Lynn Polk","WR","NE","1.1","8.2","2.3","4.5","1.8","0.9","0","-","0","6.7","0","1.2","0","BYE","0","0","0","","1.8","26.7"
"378","Kendre Miller","RB","NO","0","-","-","-","-","-","4.7","1.6","-","-","-","BYE","-","9.2","4.6","4.1","2.4","","3.8","26.6"
"379","Zamir White","RB","LV","3.6","5.3","3.4","3","-","-","3.2","-0.1","7","BYE","0.9","-","-","-","-","-","-","","3.3","26.3"
"380","Kenny Pickett","QB","CLE","-","-","-","-","-","-","0","-","-","0.3","-","-0.2","-","-","-","10","16","","5.2","26.1"
"381","Spencer Shrader","K","IND","3","-","-","-","-","-","-","-","-","7","3","13","-","BYE","-","-","-","","6.5","26"
"382","Luke McCaffrey","WR","WAS","3.3","0","5.9","2.2","3.4","1","0","1.3","0","2.8","0","1.3","2.3","BYE","0.5","1.8","0","","1.6","25.8"
"383","Erick All Jr.","TE","CIN","0","5.2","4.2","4.8","2","2","0","4.2","3.4","-","-","BYE","-","-","-","-","-","","2.9","25.8"
"384","KhaDarel Hodge","WR","ATL","0","0","0","6","13.7","0","0","0","1.4","0","3.2","BYE","0","0","0","-","1.4","","1.7","25.7"
"385","Jaylen Wright","RB","MIA","-","0.4","1.7","3.2","8.6","BYE","3.3","1.8","1.8","0.3","1.1","0.8","0","2.3","0.3","-","0","","1.8","25.6"
"385","D'Onta Foreman","RB","FA","0","5.6","0.5","1.2","6.5","5.7","0.5","2.6","-","-","-","-","-","-","-","-1.9","4.9","","2.6","25.6"
"387","Robert Woods","WR","PIT","0","0","2.8","1.5","0","-","-","2.8","5.4","0.6","2.3","1.3","0","-","2.2","3.4","3.1","","1.8","25.4"
"388","Ty Chandler","RB","MIN","5.7","8.2","1.3","1.8","4.9","BYE","0.4","0","-","1.8","0","0","0.2","0","0.4","0","0.7","","1.7","25.4"
"389","Lucas Krull","TE","DEN","-","-","-","-","1","2.1","5.6","2.8","0","3.1","0","0","3.9","BYE","1.8","3.6","0.8","","2.1","24.7"
"390","Sincere McCormick","RB","LV","-","-","-","-","-","-","-","-","-","BYE","-","3.3","7.5","9.9","3.5","-","-","","6.1","24.2"
"391","Michael Burton","RB","DEN","0.8","0.6","0","0.8","1","0","0","3.3","-0.1","0","0.5","1.6","6.1","BYE","0","9.4","0","","1.5","24"
"391","Kylen Granson","TE","PHI","0","1.4","4.5","0","0","0","0","0.9","2.7","2.5","0.9","0","0","-","6.2","0","4.9","","1.5","24"
"393","JaMycal Hasty","RB","FA","0","0.2","0.5","1.5","0","2.6","13.2","-","0.2","2.9","0.2","2.5","0","-","0","-","0","","1.7","23.8"
"394","Charlie Kolar","TE","BAL","0","0.9","3.5","0","14.1","0","1.9","1.4","0","0.9","0","1.1","-","BYE","-","-","-","","2","23.8"
"395","Jamison Crowder","WR","FA","1","-","0","-","-","-","-","-","-","-","-","-","-","-","4.2","14.5","4","","4.7","23.7"
"396","Desmond Ridder","QB","CIN","-","-","-","-","-","-","-","-","5.2","-","-","0.9","-","4.3","13.1","-","-","","5.9","23.5"
"397","Drew Sample","TE","CIN","0","4.3","0","0.5","0","0","0","0","9.4","0","1","BYE","1.8","2.3","1.3","1.7","0.8","","1.4","23.1"
"398","Bub Means","WR","NO","0","0","-","0","0","13","5.2","4.1","-","-","-","BYE","-","-","-","-","-","","3.2","22.3"
"399","Riley Patterson","K","FA","-","-","-","-","-","-","-","-","3","-","-","-","-","-","1","12","6","","5.5","22"
"399","Michael Mayer","TE","LV","1.3","1.6","1.2","-","-","-","-","-","-","BYE","1","2.1","1","10.3","1.6","0","1.9","","2.2","22"
"399","Hassan Haskins","RB","LAC","-","1.1","-","0","BYE","0.5","0.2","0","0","6.4","0.1","0.3","-2","0","0","10.9","4.5","","1.6","22"
"402","Michael Penix Jr.","QB","ATL","-","-","-","-","-","-","0.6","-","-","-","1","BYE","-","-","-","7.4","12.2","","5.3","21.1"
"403","Dorian Thompson-Robinson","QB","PHI","-","-","-","-","BYE","-","5.7","-","-","-","0","0","-","-","1.3","9.2","4.8","","3.5","21"
"404","Payne Durham","TE","TB","0","0","1.3","0","0","0","-","0","0","0","BYE","3.1","0","0","0","5.4","10.6","","1.4","20.4"
"405","Jonathan Mingo","WR","DAL","3.3","0.6","3.5","3.9","4.7","0.6","0","0","0","-","0","1.3","0.7","0","0","0","1.7","","1.3","20.3"
"406","Tyrod Taylor","QB","NYJ","6.1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","13.9","","10","20.1"
"407","Malik Heath","WR","GB","-","-","0","2.2","2.4","0","0","0","-","BYE","0","8.5","0","0","-","-","6.8","","1.8","19.9"
"408","Marcus Mariota","QB","WAS","-","-","-","-","0.1","-","19.6","-","-","-","-","-","-","BYE","-","-","-","","9.9","19.7"
"408","Kevin Austin Jr.","WR","NO","-","-","-","-","-","-","-","-","-","4.6","2.3","BYE","5.5","1","1.3","2.2","2.8","","2.8","19.7"
"410","Jahan Dotson","WR","PHI","0","1.1","1.8","2.1","BYE","2.8","0","0","4.1","3.2","1.3","0.9","1.2","1","0","0","0","","1.2","19.5"
"411","Hunter Luepke","RB","DAL","2.8","0","5.1","3.2","2.9","0","BYE","0","1.9","0","-","1.5","0.4","1","0","0","0.6","","1.3","19.4"
"412","Dameon Pierce","RB","HOU","1.6","-","-","-","-","14.2","0.2","0.4","-","-","0.2","0","0.6","BYE","0","0.4","1.3","","1.9","18.9"
"413","Drew Ogletree","TE","IND","0","1.7","0","8","1","3.4","0","0","0","0.7","1.3","0","2.7","BYE","0","0","0","","1.2","18.8"
"414","Jeremy Ruckert","TE","NYJ","0","0","2.5","2","0","1.7","0","2.9","0.9","2.7","1.1","BYE","0.8","0","1.7","2.2","0","","1.2","18.5"
"415","Bo Melton","WR","GB","0","0.8","0","3.3","1.7","3.8","1.2","0","2.4","BYE","0","0.5","0","0","0","1.4","3.3","","1.2","18.4"
"416","Trent Sherfield Sr.","WR","DEN","0","2.2","1.3","1.3","0","-","0","7.5","1.2","1.6","2.1","0","0","0","1.1","0","0","","1.1","18.3"
"417","Ashton Dulin","WR","IND","11.9","1.8","0","0","0.9","0","1.2","0","1.7","0.7","0","0","-","BYE","-","0","0","","1.3","18.2"
"418","Alec Ingold","RB","MIA","0.8","0.2","2.9","0","6.3","BYE","0.9","3.7","0","-","-","0","2.5","0","0","0.4","0","","1.3","17.7"
"419","Daniel Bellinger","TE","NYG","0.8","0","2.2","0","0","0","1.6","0","0","0","BYE","0","0","7","5","1","0","","1.1","17.6"
"420","Eric Saubert","TE","SEA","0","3.6","5.1","0","0","0","0","0","-","0","1.2","0","0","0.9","0","6.7","0","","1.1","17.5"
"421","Dante Pettis","WR","NO","-","-","-","-","-","-","-","-","-","1.3","1.4","BYE","3","0","3.4","4.1","4.2","","2.5","17.4"
"422","Mason Tipton","WR","NO","1.1","0","2.1","1.1","0.7","2","7.5","2.4","0","0","-","BYE","-","-","-","0","-","","1.5","16.9"
"422","Rakim Jarrett","WR","TB","-","-","-","-","-","-","-","7.3","1.4","2","BYE","3.5","0","0","0","1.1","1.6","","1.9","16.9"
"424","Xavier Hutchinson","WR","HOU","0.8","0","0","0","4.1","0","1.6","2.4","0","1.6","0","0","-","BYE","1.8","1.3","3.1","","1.1","16.7"
"424","Carson Steele","RB","KC","0.3","0.4","7.9","-0.9","1.2","BYE","1.7","1.9","0.9","0.3","1.2","1.8","0","0","0","0","-","","1.1","16.7"
"426","Michael Carter","RB","ARI","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","7.3","9.1","","5.5","16.4"
"427","Jake Bobo","WR","SEA","0","2.5","0","4.5","0.8","2.8","0","2","0","BYE","0","1.3","0","0","1.3","1.1","0","","1","16.3"
"428","DeeJay Dallas","RB","ARI","6","0","0","0","0","0","0","0","0.2","1","BYE","0","-","0","1.5","6.6","1","","1.1","16.3"
"429","Jordan Mims","RB","TEN","1.1","0","0","-","BYE","2.8","-","-","4.3","1.9","0.3","-","-","-","-","5.7","-","","2","16.1"
"430","Kenny McIntosh","RB","SEA","-","0","1.1","0","-","-","0.5","-","-","BYE","0","0","0","5.5","0.9","3.4","4.6","","1.5","16"
"430","Julian Hill","TE","MIA","1.1","0","3.4","0","0","BYE","0.9","2.6","-","0","3.8","1.3","1","1.9","0","0","0","","1.1","16"
"432","Patrick Taylor Jr.","RB","SF","-","-","-","0","0","3.3","-","0.9","BYE","-","-","-","-","8.5","0","3","0","","2","15.7"
"433","Craig Reynolds","RB","DET","-","0","0","0","BYE","2.1","0","0.3","0","-","2.1","0.6","-","0","0","2.8","7.6","","1.2","15.5"
"434","K.J. Osborn","WR","WAS","3.6","1.2","0","0.8","-","-","9.6","0","-","0","-","-","-","BYE","-","-","0","","1.9","15.2"
"435","Tim Boyle","QB","TEN","-","-","3.8","-","BYE","-","3.4","-","-","-","-","-","-","-","7.8","-","-","","5","14.9"
"436","Khalil Herbert","RB","IND","0.4","7.7","0.9","-","0","0","-","-","-","0","0","-","1.4","1.6","0.4","0","2.3","","1.2","14.7"
"437","Jake Haener","QB","NO","0","-0.3","-","-","1.8","-","5.5","5.9","-","-","-0.2","BYE","-","-0.1","1.7","-","-","","1.8","14.2"
"438","Patrick Ricard","RB","BAL","0","0","0","6","0","0","0","0","6.8","0","1","0","0","BYE","0","0","0","","0.9","13.8"
"439","Devin Duvernay","WR","CHI","0.3","0.4","0.4","0","0.3","-","BYE","-","-","0","0","-","3.3","1.6","5.7","0.8","0.9","","1.1","13.7"
"440","Simi Fehoko","WR","ARI","0","0","2.2","0","-","5.4","6","0","0","-","BYE","-","-","-","-","-","-","","1.7","13.6"
"440","Marquise Brown","WR","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","7","6.6","","6.8","13.6"
"442","Blake Whiteheart","TE","CLE","-","0","0","8.8","0","-","-","-","-","BYE","-","3.4","0","0","0","0","1.3","","1.4","13.5"
"443","Tommy DeVito","QB","NYG","-","-","-","-","-","-","-","-","-","-","BYE","10.8","-","0","2.7","-","-","","4.5","13.5"
"444","Tyrell Shavers","WR","BUF","-","-","-","-","0","-","-","-","-","0","-","BYE","-","-","-","-","13.4","","4.5","13.4"
"445","Brevyn Spann-Ford","TE","DAL","0","0","0","0","3","0","BYE","0","0","0","6.2","3.4","0","0","0.7","0","0","","0.8","13.3"
"446","Harrison Bryant","TE","PHI","0","0","0","3.1","0","3.9","2.9","-","3.2","-","-","-","-","0","0","0","0","","1.1","13.1"
"447","Connor Heyward","TE","PIT","0","0","0.7","0","9.3","0.9","0","0","BYE","0","0","0","0","0","0","0.8","1.3","","0.8","13"
"447","MyCole Pruitt","TE","FA","1.4","0","-","-","-","-","0","1.5","-","0","-","0","3.1","0.4","0","6.6","0","","1.2","13"
"449","Jermaine Burton","WR","CIN","0","5.2","0","0","0","-","0","4.6","-","1.6","1.3","BYE","0","0","0","0","0","","0.9","12.7"
"450","Parris Campbell","WR","DAL","-","0","2.3","9.7","-","-","0","-","-","-","-","-","0","-","-","-","-","","2.4","12"
"451","Luke Farrell","TE","SF","0","2.3","0.6","0","2.7","0","0","0","1","2.6","0.8","-","0","0","0","1.8","0","","0.7","11.8"
"452","Hayden Hurst","TE","FA","4.3","1","2.5","1.1","-","0","-","-","1.1","0","-","-","-","-","-","1.3","-","","1.4","11.3"
"453","Ben Sinnott","TE","WAS","0","0","0","0","0","0","7.6","0","1.7","0","0","0","0.8","BYE","1.2","0","0","","0.7","11.3"
"454","Jalen Reagor","WR","LAC","-","-","-","-","BYE","-","2.5","4.5","0.5","-0.2","0","3","0","0.9","-","-","-","","1.4","11.2"
"454","Julius Chestnut","RB","TEN","0","0","-","-","BYE","0.2","2.9","3.2","2.2","0","0","1","0","0","-","0","1.7","","0.9","11.2"
"456","C.J. Ham","RB","MIN","0.1","0","0","0","7","BYE","0","0","0","0","0","0","0","0","0","1.4","2.5","","0.7","11"
"457","Xavier Gipson","WR","NYJ","0","0","2.6","1.1","0","0","0","6.6","0","0","2.2","BYE","0.4","0","0","-2","0","","0.7","10.9"
"458","Ryan Flournoy","WR","DAL","-","-","-","-","0","-0.3","BYE","0","1.8","0","2.9","0","-","0","-","5.6","0.8","","1.1","10.8"
"459","Eric Gray","RB","NYG","2","0","-2","0.1","4.9","1.3","1.4","0.8","0","0","BYE","1.6","0","-","0","0.7","0","","0.7","10.8"
"460","Brandon Powell","WR","FA","0","2.6","1.8","0","0","-","0","0","1.4","0","1.8","0","1.3","0","1.7","0","0","","0.7","10.6"
"461","Bryce Oliver","WR","TEN","-","-","-","-","BYE","-","-","-","0","3.3","3.8","0","0","2.1","1.3","0","0","","1.2","10.5"
"462","John Bates","TE","WAS","0","1","0","1.4","0","0","0","2.5","0","0","2.7","-0.2","0","BYE","1.1","0","1.9","","0.7","10.4"
"463","Jalin Hyatt","WR","NYG","0","0","0","0","0","1.1","0","-","0","5.9","BYE","0","1.8","0","0","1.4","0","","0.7","10.2"
"463","Kenny Yeboah","TE","DET","-","-","-","-","BYE","-","-","-","1.7","0.9","7.6","-","0","0","0","0","0","","1.3","10.2"
"465","Odell Beckham Jr.","WR","FA","-","-","-","-","0","-","0","0","3","2.7","2.3","0","1.4","0.6","-","-","-","","1.1","10"
"465","Michael Woods II","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","5.8","1.7","1.7","0","0.8","","2","10"
"467","Tanner McKee","QB","PHI","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","10","","10","10"
"468","Durham Smythe","TE","CHI","0","1.3","0.8","0","0","-","0","0","0.9","1.1","0.8","1.3","1.3","0","1.3","1","0","","0.6","9.8"
"469","DeAndre Carter","WR","CLE","1.1","4.7","3.7","0","0","0","-","1.2","0","1","0","-2","0","0","-","-","-","","0.7","9.7"
"470","Tyler Higbee","TE","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","7.6","1.9","","4.8","9.5"
"470","Hunter Long","TE","JAC","0","0","0","0","2.6","-","1","2.3","0.9","0","0","0","0","0","2.7","0","0","","0.6","9.5"
"470","Jeff Wilson Jr.","RB","FA","2.6","2.2","1.4","0","-","-","-","-","-","-","-","-","0","1.6","-","1.2","0.5","","1.2","9.5"
"473","Ben Skowronek","WR","PIT","-","0","-","-","0","-","-","-","BYE","0","0.9","0","2.8","0","2.2","3.5","-","","1","9.4"
"474","Scotty Miller","WR","PIT","0","0","4.1","0","0","0","0","0","BYE","-","0","-","-","5.3","0","0","0","","0.7","9.4"
"475","Kristian Wilkerson","WR","BUF","-","-","-","-","-","8.8","0","-","-","-","-","BYE","-","-","-","-","-","","4.4","8.8"
"476","Devontez Walker","WR","BAL","-","-","-","-","-","-","0","-","0","-","-","0","-","BYE","8.6","0","0","","1.4","8.6"
"476","Quintin Morris","TE","JAC","0","0","0","0","0","0","0","0","6.7","0","0","BYE","1.9","-","0","0","0","","0.6","8.6"
"478","Pharaoh Brown","TE","MIA","-","-","1.4","0.8","1.2","0","0","0","0","-","0","2.9","0","1.1","0","2.2","-1.1","","0.6","8.5"
"479","Chris Manhertz","TE","NYG","0","0","0","0","0","0","0","0","6.7","0","BYE","0","0","0","0","0","1.7","","0.5","8.4"
"479","Johnny Wilson","WR","PHI","0","0","1.4","0","BYE","0","0","0","0","7","0","0","-","0","0","0","0","","0.6","8.4"
"481","Brandon Allen","QB","TEN","-0.1","-","-","-","BYE","-","-","-","-","-","-","9.5","-","-1","-","-","-","","2.8","8.4"
"482","Laviska Shenault Jr.","WR","BUF","0.6","1.1","0.7","2.3","0","4","0","1.5","0","-","0","BYE","-2","-","0","-","-","","0.7","8.2"
"483","Charlie Woerner","TE","ATL","0.9","0","0","0","0","0","0","1.8","0","0","-","BYE","1","1.6","1.7","0","1.1","","0.5","8.1"
"483","Joshua Dobbs","QB","NE","-","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","8.1","","4.1","8.1"
"485","Tyler Badie","RB","DEN","-","2.3","7","-1.4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","","2.6","7.9"
"486","Skylar Thompson","QB","PIT","-","3.6","4.3","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","","2.6","7.9"
"487","Gerald Everett","TE","FA","0.4","1.1","0","0","3.2","0","-","0.8","1","0","0","0","0","0","0","1.1","0","","0.5","7.6"
"488","Tucker Fisk","TE","LAC","-","-","-","-","BYE","-","-","-","-","0","1.1","1.2","0.6","0.5","1.2","1.5","1.3","","0.9","7.4"
"489","Davis Allen","TE","LAR","0","-","-","-","0","BYE","0","0","1","5.9","0","0","0","0","0","0","0","","0.5","6.9"
"489","Britain Covey","WR","LAR","0","5.3","1.6","-","-","BYE","-","-","-","-","-","0","0","-","-","-","-","","1.4","6.9"
"491","Tip Reiman","TE","ARI","0","0","0","0","1","0","0.6","0","0","0","BYE","0","1.4","1.9","1.8","0","0","","0.4","6.7"
"491","Tyquan Thornton","WR","KC","3.7","0","0","0","0","BYE","-","3","-","-","-","-","-","-","-","-","-","","1.1","6.7"
"491","Devin Culp","TE","TB","-","-","-","-","-","-","0","0","-","-","BYE","-","-","-","-","0","6.7","","1.7","6.7"
"494","Deuce Vaughn","RB","DAL","0.4","2.2","1.8","0","-","-","BYE","-","-","-","2.2","-","-","-","-","-","-","","1.3","6.6"
"494","Sione Vaki","RB","DET","0","2.2","0","-","BYE","0.5","0","0","-","0","0.9","0","-","-","0","3","0","","0.6","6.6"
"496","Ben Sims","TE","GB","0","0","0","0","0","4.8","0.7","0","0","BYE","0","0","0","0.7","0","0","0","","0.4","6.2"
"497","Mitchell Trubisky","QB","BUF","-","-0.2","0","0.1","0","-","-","-0.3","-","-0.1","-","BYE","-0.1","-","-","-","6.7","","0.8","6"
"497","Kene Nwangwu","RB","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","6","0","-","-","-","","3","6"
"497","Ihmir Smith-Marsette","WR","NYG","-","-","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","6","","0.4","6"
"497","Jonathon Brooks","RB","CAR","-","-","-","-","-","-","-","-","-","-","BYE","0.7","5.6","-0.3","-","-","-","","2","6"
"501","Dee Eskridge","WR","MIA","-","-","3.5","0","-","BYE","-","1.1","0","-","-","-","-","0","-","-","1.3","","1","5.9"
"502","Zay Jones","WR","ARI","-","-","-","-","-","-","0","0.8","0","0","BYE","0","0","1.8","0.8","0","2.4","","0.6","5.8"
"503","Luke Musgrave","TE","GB","0","1.1","0.8","2.8","-","-","-","-","-","BYE","-","-","-","-","-","0","0.9","","0.9","5.6"
"503","Terrace Marshall Jr.","WR","PHI","-","-","-","-","BYE","-","-","-","-","-","0","-","0","1.1","1.2","0","3.3","","0.9","5.6"
"503","Tim Jones","WR","MIN","0","-","0","0","0","0","0","2.5","1.5","0","0","-","0","0","0","0","1.6","","0.4","5.6"
"503","Ronnie Rivers","RB","LAR","1.6","0.5","0.9","2.6","-","BYE","0","-","-","-","-","-","-","0","-","-","-","","0.9","5.6"
"507","Treylon Burks","WR","TEN","0.8","0","1.4","1.8","BYE","1.5","-","-","-","-","-","-","-","-","-","-","-","","1.1","5.5"
"508","J.J. Taylor","RB","HOU","-","-","1.3","1.8","-","-","-","-","2.3","0","-","-","-","BYE","-","-","-","","1.4","5.4"
"508","Cody White","WR","SEA","-","-","-","-","-","-","-","-","5.4","BYE","0","0","0","-","-","-","-","","1.4","5.4"
"510","Greg Dulcich","TE","NYG","2.2","3.1","0","0","-","-","-","-","-","-","BYE","-","-","0","0","0","0","","0.7","5.3"
"510","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","-","-","-","0","0","-","-","BYE","-","-","5.3","","1.8","5.3"
"512","Dan Chisena","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","1.1","0","-","2.8","1.3","","1","5.2"
"513","Will Shipley","RB","PHI","0","0","0","0","BYE","0","1.5","-0.3","0","3.4","0","-","0.4","0","-","-","-","","0.4","5"
"513","Charlie Jones","WR","CIN","-1","0","0","0","0","0","6","0","-","-","-","BYE","-","-","-","-","-","","0.6","5"
"515","Travis Homer","RB","CHI","1","0.6","-","-","-","-","BYE","-","0","0","0","0","0","2.6","0.7","-","-","","0.5","4.9"
"515","Will Mallory","TE","IND","-","-","-","0","1.2","0","1","0","0","1.5","-","-","1.2","BYE","0","0","-","","0.5","4.9"
"517","Deven Thompkins","WR","FA","-","-","-","-","-","-","-","-","-0.2","0","-","2.8","0","1.2","0","0.9","-","","0.7","4.7"
"518","Alex Bachman","WR","LV","-","-","-","0","0","4.6","0","0","-","BYE","-","-","-","-","-","-","-","","0.9","4.6"
"518","Xavier Smith","WR","LAR","-","-","0","0","1.6","BYE","3","0","0","0","0","0","0","0","0","0","0","","0.3","4.6"
"520","Allen Robinson II","WR","FA","-","-","0","-","-","0","-","0","0.7","0","1.2","0","0","0","0","0","2.6","","0.4","4.5"
"521","River Cracraft","WR","FA","-","-","-","-","-","-","-","-","-","0","0","0","0","-","1.1","1.1","2.1","","0.6","4.3"
"522","David Bell","WR","CLE","-","4.2","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","","4.2","4.2"
"523","Peyton Hendershot","TE","FA","-","0","-","-","-","-","-","-","1.4","1.1","1.6","0","-","-","-","-","0","","0.7","4.1"
"524","Jude McAtamney","K","NYG","-","-","-","-","-","-","-","-","4","-","BYE","-","-","-","-","-","-","","4","4"
"524","DJ Chark Jr.","WR","ATL","-","-","-","-","-","-","-","-","-","0","-","BYE","0","1.4","2.6","0","0","","0.7","4"
"524","Clyde Edwards-Helaire","RB","NO","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","4","","4","4"
"524","Jacob Cowing","WR","SF","0","0","0","0","-","0","6","0","BYE","-2","0","-","0","0","0","0","0","","0.3","4"
"528","Cam Grandy","TE","CIN","-","-","-","-","-","-","-","-","-","0.5","0","BYE","0","0","2.2","0","1.2","","0.6","3.9"
"529","Malachi Corley","WR","NYJ","0","0.9","-","-","-","-","-","0","-0.2","0.7","1.5","BYE","0.8","-","-","-","-","","0.5","3.7"
"529","Jamari Thrash","WR","CLE","-","-","-","-","-","-","0","-","0","BYE","1.6","0","2.1","-","0","0","0","","0.5","3.7"
"531","Jermar Jefferson","RB","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2.8","0.9","","1.9","3.7"
