Draft_ID,Season,Pick_No,Round,Draft_Slot,Player_Name,Position,Team,Picked_By_Username,Is_Keeper
992066378746204161,2023,1,1,1,Christian McCaffrey,RB,SF,jetsnation36,
992066378746204161,2023,2,1,2,Justin Jefferson,WR,MIN,davesiss,
992066378746204161,2023,3,1,3,Ja'Marr Chase,WR,CIN,Grasshoppaz,
992066378746204161,2023,4,1,4,Bijan Robinson,RB,ATL,coreyreisch,
992066378746204161,2023,5,1,5,Austin Ekeler,RB,WAS,NickMarraro,
992066378746204161,2023,6,1,6,Tyreek Hill,WR,MIA,gkflo,
992066378746204161,2023,7,1,7,Cooper Kupp,WR,SEA,tombiancamano,
992066378746204161,2023,8,1,8,Travis Kelce,TE,KC,lilmelo,
992066378746204161,2023,9,1,9,Nick Chubb,RB,HOU,bwizzle127,
992066378746204161,2023,10,1,10,Stefon Diggs,WR,NE,roneill19,
992066378746204161,2023,11,1,11,Saquon Barkley,RB,PHI,freddychips,
992066378746204161,2023,12,1,12,A.J. Brown,WR,PHI,KyleSalmon,
992066378746204161,2023,13,2,12,Derrick Henry,RB,BAL,KyleSalmon,
992066378746204161,2023,14,2,11,Patrick Mahomes,QB,KC,freddychips,
992066378746204161,2023,15,2,10,Tony Pollard,RB,TEN,roneill19,
992066378746204161,2023,16,2,9,Garrett Wilson,WR,NYJ,bwizzle127,
992066378746204161,2023,17,2,8,Jonathan Taylor,RB,IND,lilmelo,
992066378746204161,2023,18,2,7,Amon-Ra St. Brown,WR,DET,tombiancamano,
992066378746204161,2023,19,2,6,Najee Harris,RB,LAC,gkflo,
992066378746204161,2023,20,2,5,Davante Adams,WR,LAR,NickMarraro,
992066378746204161,2023,21,2,4,CeeDee Lamb,WR,DAL,coreyreisch,
992066378746204161,2023,22,2,3,Josh Jacobs,RB,GB,Grasshoppaz,
992066378746204161,2023,23,2,2,Chris Olave,WR,NO,davesiss,
992066378746204161,2023,24,2,1,Jaylen Waddle,WR,MIA,jetsnation36,
992066378746204161,2023,25,3,1,Mark Andrews,TE,BAL,jetsnation36,
992066378746204161,2023,26,3,2,Joe Mixon,RB,HOU,davesiss,
992066378746204161,2023,27,3,3,Travis Etienne,RB,JAX,Grasshoppaz,
992066378746204161,2023,28,3,4,Josh Allen,QB,BUF,coreyreisch,
992066378746204161,2023,29,3,5,Jalen Hurts,QB,PHI,NickMarraro,
992066378746204161,2023,30,3,6,Joe Burrow,QB,CIN,gkflo,
992066378746204161,2023,31,3,7,Tee Higgins,WR,CIN,tombiancamano,
992066378746204161,2023,32,3,8,DeVonta Smith,WR,PHI,lilmelo,
992066378746204161,2023,33,3,9,Calvin Ridley,WR,TEN,bwizzle127,
992066378746204161,2023,34,3,10,Amari Cooper,WR,,roneill19,
992066378746204161,2023,35,3,11,Rhamondre Stevenson,RB,NE,freddychips,
992066378746204161,2023,36,3,12,Jahmyr Gibbs,RB,DET,KyleSalmon,
992066378746204161,2023,37,4,12,Lamar Jackson,QB,BAL,KyleSalmon,
992066378746204161,2023,38,4,11,Deebo Samuel,WR,WAS,freddychips,
992066378746204161,2023,39,4,10,Aaron Jones,RB,MIN,roneill19,
992066378746204161,2023,40,4,9,Kenneth Walker,RB,SEA,bwizzle127,
992066378746204161,2023,41,4,8,DK Metcalf,WR,PIT,lilmelo,
992066378746204161,2023,42,4,7,Breece Hall,RB,NYJ,tombiancamano,
992066378746204161,2023,43,4,6,J.K. Dobbins,RB,DEN,gkflo,
992066378746204161,2023,44,4,5,Keenan Allen,WR,,NickMarraro,
992066378746204161,2023,45,4,4,DJ Moore,WR,CHI,coreyreisch,
992066378746204161,2023,46,4,3,Justin Fields,QB,NYJ,Grasshoppaz,
992066378746204161,2023,47,4,2,Justin Herbert,QB,LAC,davesiss,
992066378746204161,2023,48,4,1,Dameon Pierce,RB,HOU,jetsnation36,
992066378746204161,2023,49,5,1,Terry McLaurin,WR,WAS,jetsnation36,
992066378746204161,2023,50,5,2,James Conner,RB,ARI,davesiss,
992066378746204161,2023,51,5,3,Brandon Aiyuk,WR,SF,Grasshoppaz,
992066378746204161,2023,52,5,4,Javonte Williams,RB,DAL,coreyreisch,
992066378746204161,2023,53,5,5,George Kittle,TE,SF,NickMarraro,
992066378746204161,2023,54,5,6,George Pickens,WR,DAL,gkflo,
992066378746204161,2023,55,5,7,Alexander Mattison,RB,MIA,tombiancamano,
992066378746204161,2023,56,5,8,Rachaad White,RB,TB,lilmelo,
992066378746204161,2023,57,5,9,Trevor Lawrence,QB,JAX,bwizzle127,
992066378746204161,2023,58,5,10,Alvin Kamara,RB,NO,roneill19,
992066378746204161,2023,59,5,11,T.J. Hockenson,TE,MIN,freddychips,
992066378746204161,2023,60,5,12,Tyler Lockett,WR,TEN,KyleSalmon,
992066378746204161,2023,61,6,12,Darren Waller,TE,MIA,KyleSalmon,
992066378746204161,2023,62,6,11,Drake London,WR,ATL,freddychips,
992066378746204161,2023,63,6,10,Christian Kirk,WR,HOU,roneill19,
992066378746204161,2023,64,6,9,DeAndre Hopkins,WR,BAL,bwizzle127,
992066378746204161,2023,65,6,8,Miles Sanders,RB,DAL,lilmelo,
992066378746204161,2023,66,6,7,Kyle Pitts,TE,ATL,tombiancamano,
992066378746204161,2023,67,6,6,D'Andre Swift,RB,CHI,gkflo,
992066378746204161,2023,68,6,5,Chris Godwin,WR,TB,NickMarraro,
992066378746204161,2023,69,6,4,Cam Akers,RB,NO,coreyreisch,
992066378746204161,2023,70,6,3,Jerry Jeudy,WR,CLE,Grasshoppaz,
992066378746204161,2023,71,6,2,Mike Williams,WR,,davesiss,
992066378746204161,2023,72,6,1,Hollywood Brown,WR,KC,jetsnation36,
992066378746204161,2023,73,7,1,James Cook,RB,BUF,jetsnation36,
992066378746204161,2023,74,7,2,David Montgomery,RB,DET,davesiss,
992066378746204161,2023,75,7,3,Christian Watson,WR,GB,Grasshoppaz,
992066378746204161,2023,76,7,4,Diontae Johnson,WR,CLE,coreyreisch,
992066378746204161,2023,77,7,5,A.J. Dillon,RB,PHI,NickMarraro,
992066378746204161,2023,78,7,6,Jaxon Smith-Njigba,WR,SEA,gkflo,
992066378746204161,2023,79,7,7,Isiah Pacheco,RB,KC,tombiancamano,
992066378746204161,2023,80,7,8,Mike Evans,WR,TB,lilmelo,
992066378746204161,2023,81,7,9,Dallas Goedert,TE,PHI,bwizzle127,
992066378746204161,2023,82,7,10,Rashaad Penny,RB,,roneill19,
992066378746204161,2023,83,7,11,Michael Pittman,WR,IND,freddychips,
992066378746204161,2023,84,7,12,Jahan Dotson,WR,PHI,KyleSalmon,
992066378746204161,2023,85,8,12,Jordan Addison,WR,MIN,KyleSalmon,
992066378746204161,2023,86,8,11,Brian Robinson,RB,WAS,freddychips,
992066378746204161,2023,87,8,10,Anthony Richardson,QB,IND,roneill19,
992066378746204161,2023,88,8,9,Michael Thomas,WR,,bwizzle127,
992066378746204161,2023,89,8,8,Deshaun Watson,QB,CLE,lilmelo,
992066378746204161,2023,90,8,7,Dalvin Cook,RB,,tombiancamano,
992066378746204161,2023,91,8,6,David Njoku,TE,CLE,gkflo,
992066378746204161,2023,92,8,5,Brandin Cooks,WR,NO,NickMarraro,
992066378746204161,2023,93,8,4,Zach Charbonnet,RB,SEA,coreyreisch,
992066378746204161,2023,94,8,3,Evan Engram,TE,DEN,Grasshoppaz,
992066378746204161,2023,95,8,2,Zay Flowers,WR,BAL,davesiss,
992066378746204161,2023,96,8,1,Gabe Davis,WR,,jetsnation36,
992066378746204161,2023,97,9,1,Khalil Herbert,RB,IND,jetsnation36,
992066378746204161,2023,98,9,2,Pat Freiermuth,TE,PIT,davesiss,
992066378746204161,2023,99,9,3,Antonio Gibson,RB,NE,Grasshoppaz,
992066378746204161,2023,100,9,4,Kadarius Toney,WR,,coreyreisch,
992066378746204161,2023,101,9,5,Jamaal Williams,RB,,NickMarraro,
992066378746204161,2023,102,9,6,De'Von Achane,RB,MIA,gkflo,
992066378746204161,2023,103,9,7,Courtland Sutton,WR,DEN,tombiancamano,
992066378746204161,2023,104,9,8,Samaje Perine,RB,CIN,lilmelo,
992066378746204161,2023,105,9,9,Dak Prescott,QB,DAL,bwizzle127,
992066378746204161,2023,106,9,10,Elijah Mitchell,RB,KC,roneill19,
992066378746204161,2023,107,9,11,Tua Tagovailoa,QB,MIA,freddychips,
992066378746204161,2023,108,9,12,Tank Bigsby,RB,JAX,KyleSalmon,
992066378746204161,2023,109,10,12,Jaylen Warren,RB,PIT,KyleSalmon,
992066378746204161,2023,110,10,11,Treylon Burks,WR,TEN,freddychips,
992066378746204161,2023,111,10,10,Kirk Cousins,QB,ATL,roneill19,
992066378746204161,2023,112,10,9,Damien Harris,RB,,bwizzle127,
992066378746204161,2023,113,10,8,JuJu Smith-Schuster,WR,KC,lilmelo,
992066378746204161,2023,114,10,7,Daniel Jones,QB,IND,tombiancamano,
992066378746204161,2023,115,10,6,Ezekiel Elliott,RB,,gkflo,
992066378746204161,2023,116,10,5,Tyler Allgeier,RB,ATL,NickMarraro,
992066378746204161,2023,117,10,4,Dalton Kincaid,TE,BUF,coreyreisch,
992066378746204161,2023,118,10,3,Aaron Rodgers,QB,PIT,Grasshoppaz,
992066378746204161,2023,119,10,2,Raheem Mostert,RB,LV,davesiss,
992066378746204161,2023,120,10,1,Quentin Johnston,WR,LAC,jetsnation36,
992066378746204161,2023,121,11,1,Geno Smith,QB,LV,jetsnation36,
992066378746204161,2023,122,11,2,Jameson Williams,WR,DET,davesiss,
992066378746204161,2023,123,11,3,Odell Beckham,WR,,Grasshoppaz,
992066378746204161,2023,124,11,4,Elijah Moore,WR,BUF,coreyreisch,
992066378746204161,2023,125,11,5,Allen Lazard,WR,NYJ,NickMarraro,
992066378746204161,2023,126,11,6,Philadelphia Eagles,DEF,PHI,gkflo,
992066378746204161,2023,127,11,7,Jerick McKinnon,RB,,tombiancamano,
992066378746204161,2023,128,11,8,Tyler Higbee,TE,LAR,lilmelo,
992066378746204161,2023,129,11,9,Rashod Bateman,WR,BAL,bwizzle127,
992066378746204161,2023,130,11,10,Adam Thielen,WR,CAR,roneill19,
992066378746204161,2023,131,11,11,Skyy Moore,WR,KC,freddychips,
992066378746204161,2023,132,11,12,Justin Tucker,K,,KyleSalmon,
992066378746204161,2023,133,12,12,Jakobi Meyers,WR,LV,KyleSalmon,
992066378746204161,2023,134,12,11,Darnell Mooney,WR,ATL,freddychips,
992066378746204161,2023,135,12,10,Dalton Schultz,TE,HOU,roneill19,
992066378746204161,2023,136,12,9,Dallas Cowboys,DEF,DAL,bwizzle127,
992066378746204161,2023,137,12,8,Kendre Miller,RB,NO,lilmelo,
