Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
27,Terry McLaurin (WAS),58,93,919,15.8,75,15,7,0,0,0,0,14,162.9,11.6,96.9%
28,Marvin Jones Jr. (FA),62,91,779,12.6,47,12,9,2,0,0,0,13,162.9,12.5,0.0%
29,Deebo Samuel Sr. (WAS),57,81,802,14.1,42,17,3,14,159,3,1,15,160.6,10.7,86.5%
30,Tyreek Hill (MIA),58,89,860,14.8,57,11,7,8,23,0,0,12,159.3,13.3,97.6%
31,Jamison Crowder (FA),78,122,833,10.7,41,11,6,1,4,0,0,16,158.7,9.9,1.0%
32,DK Metcalf (PIT),58,100,900,15.5,54,13,7,2,11,0,3,16,158.1,9.9,95.9%
33,Emmanuel Sanders (FA),66,97,869,13.2,75,11,5,0,0,0,0,17,157.3,9.3,0.0%
34,Cole Beasley (FA),67,106,778,11.6,51,10,6,0,0,0,0,15,151.3,10.1,0.0%
35,Darius Slayton (NYG),48,84,740,15.4,55,12,8,0,0,0,0,14,146.0,10.4,9.9%
36,Curtis Samuel (BUF),54,105,627,11.6,44,8,6,19,130,1,0,16,144.7,9.0,8.8%
37,Larry Fitzgerald (FA),75,109,804,10.7,54,10,4,0,0,0,1,16,139.9,8.7,0.8%
38,Mike Williams (FA),49,90,1001,20.4,56,17,2,1,2,0,0,15,136.8,9.1,13.7%
39,Robbie Chosen (SF),52,96,779,15.0,92,13,5,1,4,0,0,16,136.3,8.5,0.0%
40,Christian Kirk (HOU),68,108,709,10.4,69,6,3,10,93,0,0,13,134.2,10.3,38.7%
41,Diontae Johnson (CLE),59,92,680,11.5,45,7,5,4,41,0,2,16,133.6,8.4,17.5%
42,Chris Conley (FA),47,90,775,16.5,70,13,5,0,0,0,0,16,133.0,8.3,0.0%
43,Golden Tate (FA),49,85,676,13.8,64,10,6,1,16,0,1,11,127.7,11.6,1.0%
44,Randall Cobb (FA),55,83,828,15.1,59,15,3,3,11,0,1,15,127.4,8.5,1.1%
45,Dede Westbrook (FA),66,101,660,10.0,39,10,3,5,27,0,0,15,123.7,8.2,0.0%
46,Marquise Brown (KC),46,71,584,12.7,83,8,7,0,0,0,0,14,123.4,8.8,49.2%
47,Tyrell Williams (FA),42,64,651,15.5,46,12,6,0,0,0,0,14,122.1,8.7,0.0%
48,Breshad Perriman (FA),36,69,645,17.9,44,15,6,2,16,0,0,14,120.1,8.6,0.0%
49,Zach Pascal (NYG),41,72,607,14.8,37,11,5,2,16,0,0,16,114.8,7.2,0.0%
50,Sterling Shepard (TB),57,83,576,10.1,36,8,3,6,72,0,0,10,113.3,11.3,1.0%
51,Sammy Watkins (FA),52,90,673,12.9,68,9,3,2,12,0,1,14,112.5,8.0,0.0%
52,James Washington (FA),44,80,735,16.7,79,13,3,0,0,0,1,15,111.5,7.4,0.0%
53,Danny Amendola (FA),62,97,678,10.9,47,6,1,0,0,0,0,15,109.6,7.3,0.0%
54,William Fuller V (FA),49,71,670,13.7,54,10,3,0,0,0,0,11,109.5,10.0,0.0%
55,Hunter Renfrow (CAR),49,71,605,12.3,65,7,4,0,0,0,0,13,109.0,8.4,1.8%
56,Mecole Hardman Jr. (GB),26,41,538,20.7,83,9,6,4,17,0,2,16,106.5,6.7,1.0%
57,T.Y. Hilton (FA),45,68,501,11.1,35,6,5,0,0,0,0,10,102.6,10.3,1.6%
58,Anthony Miller (BAL),52,85,656,12.6,35,11,2,1,-1,0,1,16,101.5,6.3,0.0%
59,Alshon Jeffery (FA),43,73,490,11.4,38,6,4,1,2,1,0,10,100.7,10.1,0.0%
60,Kenny Stills (FA),40,55,561,14.0,45,9,4,0,0,0,0,13,100.1,7.7,0.0%
61,Adam Thielen (CAR),30,48,418,13.9,44,8,6,4,6,1,0,10,99.4,9.9,39.0%
62,Brandin Cooks (NO),42,72,583,13.9,57,9,2,6,52,0,0,14,96.5,6.9,11.2%
63,Mohamed Sanu Sr. (FA),59,89,520,8.8,28,3,2,3,11,0,0,15,94.6,6.3,0.0%
64,Corey Davis (FA),43,69,601,14.0,38,10,2,0,0,0,0,15,93.6,6.2,0.0%
65,Steven Sims Jr. (SEA),34,56,310,9.1,65,2,4,9,85,1,0,16,92.5,5.8,0.0%
66,JuJu Smith-Schuster (KC),42,70,552,13.1,76,7,3,0,0,0,1,12,92.2,7.7,1.8%
67,Phillip Dorsett II (LV),29,54,397,13.7,58,6,5,3,21,0,0,14,86.3,6.2,0.0%
68,Allen Lazard (NYJ),35,52,477,13.6,43,6,3,1,21,0,0,16,85.3,5.3,3.9%
69,Demarcus Robinson (SF),32,55,449,14.0,44,7,4,0,0,0,0,16,84.9,5.3,9.7%
70,Kendrick Bourne (NE),30,44,358,11.9,30,4,5,0,0,0,0,16,82.8,5.2,2.7%
71,Auden Tate (FA),40,80,575,14.4,33,8,1,0,0,0,1,13,81.5,6.3,0.0%
72,John Ross (FA),28,56,506,18.1,66,10,3,3,4,0,1,8,81.0,10.1,0.0%
73,Willie Snead IV (FA),31,46,339,10.9,50,4,5,2,2,0,0,16,79.6,5.0,0.0%
74,Taylor Gabriel (FA),29,48,353,12.2,53,4,4,3,20,0,0,9,75.8,8.4,0.1%
75,Preston Williams (FA),32,60,428,13.4,35,6,3,0,0,0,1,8,74.8,9.4,0.0%
76,Alex Erickson (FA),43,78,529,12.3,52,5,0,5,33,0,2,16,74.7,4.7,0.0%
77,Nelson Agholor (FA),39,69,363,9.3,43,5,3,2,7,0,1,11,74.5,6.8,1.0%
78,Russell Gage Jr. (SF),49,74,446,9.1,19,0,1,4,12,0,1,16,74.3,4.6,0.0%
79,Ted Ginn Jr. (FA),30,56,421,14.0,45,7,2,3,18,0,0,16,70.9,4.4,0.0%
80,Marquez Valdes-Scantling (SEA),26,56,444,17.1,74,7,2,2,9,0,0,16,70.3,4.4,5.3%
81,Tajae Sharpe (FA),25,35,329,13.2,47,4,4,0,0,0,0,15,69.4,4.6,0.0%
82,Adam Humphries (FA),37,47,374,10.1,30,4,2,1,1,0,0,12,68.0,5.7,0.0%
83,Albert Wilson (FA),43,62,351,8.2,35,4,1,5,45,0,0,13,67.9,5.2,0.0%
84,Allen Hurns (FA),32,47,416,13.0,27,4,2,0,0,0,1,14,67.6,4.8,0.0%
85,Demaryius Thomas (FA),36,58,433,12.0,47,4,1,0,0,0,0,11,67.3,6.1,0.1%
86,Keelan Cole Sr. (FA),24,36,361,15.0,55,5,3,1,6,0,0,16,66.7,4.2,0.0%
87,Bisi Johnson (FA),31,45,294,9.5,23,1,3,1,6,0,0,16,63.5,4.0,0.0%
88,Tre'Quan Smith (FA),18,25,234,13.0,32,3,5,0,0,0,0,11,62.4,5.7,0.0%
89,Josh Gordon (FA),27,47,426,15.8,58,8,1,1,1,0,0,11,61.2,5.6,0.1%
90,Geronimo Allison (FA),34,55,287,8.4,31,3,2,1,7,0,1,16,58.4,3.7,0.0%
91,Damiere Byrd (FA),32,46,359,11.2,58,3,1,0,0,0,1,11,55.9,5.1,0.0%
92,Cody Latimer (FA),24,42,300,12.5,43,4,2,0,0,0,0,15,54.0,3.6,0.0%
93,Kelvin Harmon (FA),30,44,365,12.2,30,8,0,0,0,0,0,16,51.9,3.2,0.0%
94,Josh Reynolds (NYJ),21,43,326,15.5,31,8,1,5,23,0,0,16,51.4,3.2,1.1%
95,David Moore (CAR),17,34,301,17.7,60,5,2,3,25,0,1,15,51.1,3.4,0.8%
96,Paul Richardson Jr. (FA),28,42,245,8.8,22,1,2,1,0,0,0,10,50.5,5.1,0.0%
97,Isaiah McKenzie (FA),27,39,254,9.4,46,3,1,8,49,0,0,15,49.8,3.3,0.0%
98,DaeSean Hamilton (FA),28,52,297,10.6,28,4,1,0,0,0,0,16,49.7,3.1,0.0%
99,Seth Roberts (FA),21,35,271,12.9,33,3,2,0,0,0,0,16,49.6,3.1,0.0%
100,Jakobi Meyers (LV),26,41,359,13.8,35,9,0,0,0,0,0,15,48.9,3.3,84.5%
101,Marcus Johnson (FA),17,33,277,16.3,50,3,2,0,0,0,0,9,48.2,5.4,0.0%
102,Greg Ward (FA),28,40,254,9.1,38,1,1,1,5,0,0,7,45.9,6.6,0.0%
103,Miles Boykin (CHI),13,22,198,15.2,50,2,3,0,0,0,0,16,44.3,2.8,0.0%
104,Pharoh Cooper (FA),25,33,243,9.7,28,4,1,1,2,0,0,13,43.0,3.3,0.0%
105,Jarius Wright (FA),28,58,296,10.6,33,3,0,1,-7,0,0,16,42.9,2.7,0.0%
106,Keke Coutee (FA),22,36,254,11.5,51,4,0,2,14,1,1,10,41.8,4.2,0.0%
107,Tavon Austin (FA),13,24,177,13.6,59,2,1,6,47,1,0,14,40.9,2.9,0.6%
108,Vyncint Smith (FA),17,31,225,13.2,37,4,0,3,52,1,1,14,40.2,2.9,0.0%
109,Jaron Brown (FA),16,28,220,13.8,48,3,2,0,0,0,1,14,40.0,2.9,0.0%
110,Trey Quinn (FA),26,47,198,7.6,19,0,1,0,0,0,1,12,38.8,3.2,0.0%
111,Malik Turner (FA),15,22,245,16.3,33,6,1,0,0,0,0,15,38.0,2.5,0.0%
112,Chester Rogers (FA),16,28,179,11.2,27,2,2,1,18,0,1,12,37.7,3.1,0.0%
113,Isaiah Ford (FA),23,35,244,10.6,28,2,0,1,11,0,0,9,37.0,4.1,0.0%
114,Jakeem Grant Sr. (FA),19,33,164,8.6,18,0,0,4,5,1,1,10,36.4,3.6,0.0%
115,Marvin Hall (FA),7,11,261,37.3,58,6,1,1,7,0,0,9,36.3,4.0,0.0%
116,KeeSean Johnson (FA),21,42,187,8.9,31,1,1,1,3,0,1,10,35.5,3.6,0.0%
117,Justin Watson (HOU),15,26,159,10.6,17,0,2,0,0,0,0,16,35.4,2.2,1.0%
118,Zay Jones (ARI),27,45,216,8.0,23,2,0,1,3,0,0,15,35.4,2.4,2.5%
119,Bennie Fowler III (FA),23,36,193,8.4,17,0,0,1,20,0,0,8,34.8,4.4,0.0%
120,Scotty Miller (PIT),13,26,200,15.4,48,3,1,2,16,0,0,10,34.1,3.4,0.1%
121,Jake Kumerow (FA),12,21,219,18.3,49,3,1,0,0,0,0,14,33.9,2.4,0.0%
122,Javon Wims (FA),18,39,186,10.3,37,1,1,0,0,0,0,16,33.6,2.1,0.0%
123,N'Keal Harry (FA),12,24,105,8.8,18,0,2,5,49,0,0,7,33.4,4.8,0.0%
124,DeSean Jackson (FA),9,10,159,17.7,53,2,2,0,0,0,0,3,32.4,10.8,0.6%
125,Marquise Goodwin (FA),12,21,186,15.5,38,3,1,1,15,0,0,9,32.1,3.6,0.0%
126,Damion Ratley (FA),12,24,200,16.7,46,4,1,0,0,0,0,13,32.0,2.5,0.0%
127,Andy Isabella (FA),9,13,189,21.0,88,2,1,4,15,0,0,15,30.9,2.1,0.0%
128,Tim Patrick (DET),16,31,218,13.6,38,3,0,0,0,0,0,8,29.8,3.7,3.0%
129,Parris Campbell (FA),18,24,127,7.1,27,1,1,4,34,0,1,7,29.1,4.2,0.1%
130,Dante Pettis (NO),11,24,109,9.9,21,2,2,0,0,0,0,11,29.0,2.6,0.6%
131,Justin Hardy (FA),19,26,195,10.3,23,2,0,0,0,0,0,16,29.0,1.8,0.0%
132,Byron Pringle (FA),12,16,170,14.2,28,3,1,0,0,0,0,16,29.0,1.8,0.0%
133,Laquon Treadwell (IND),9,16,184,20.4,58,3,1,0,0,0,0,14,28.9,2.1,0.0%
134,Duke Williams (FA),12,19,166,13.8,41,3,1,0,0,0,0,4,28.6,7.2,0.0%
135,J.J. Arcega-Whiteside (FA),10,22,169,16.9,30,4,1,0,0,0,0,16,27.9,1.7,0.0%
136,Kalif Raymond (DET),9,12,170,18.9,52,3,1,1,-5,0,1,8,25.0,3.1,1.1%
137,Trevor Davis (FA),8,11,111,13.9,28,2,0,4,73,1,2,14,24.4,1.7,0.0%
138,Dontrelle Inman (FA),12,21,181,15.1,28,4,0,0,0,0,0,7,24.1,3.4,0.0%
139,Richie James Jr. (FA),6,10,165,27.5,57,3,1,2,-1,0,1,16,23.4,1.5,0.0%
140,Devin Smith (FA),5,9,113,22.6,51,2,1,0,0,0,0,4,19.8,5.0,0.0%
141,DeAndre Carter (CLE),11,14,162,14.7,46,4,0,0,0,0,1,16,19.7,1.2,0.1%
142,Olamide Zaccheaus (CHI),3,5,115,38.3,93,1,1,0,0,0,0,10,19.0,1.9,1.6%
143,Keelan Doss (FA),11,14,133,12.1,31,1,0,0,0,0,0,8,18.8,2.4,0.0%
144,Mack Hollins (NE),10,23,125,12.5,20,1,0,0,0,0,0,16,17.5,1.1,2.8%
145,Deon Cain (BUF),9,20,124,13.8,35,3,0,0,0,0,0,13,16.9,1.3,0.0%
146,Christian Blake (FA),11,24,91,8.3,13,0,0,0,0,0,0,9,14.6,1.6,0.0%
147,Brandon Zylstra (FA),8,12,106,13.3,40,2,0,0,0,0,0,8,14.6,1.8,0.0%
148,Antonio Brown (FA),4,8,56,14.0,20,1,1,1,5,0,0,1,14.1,14.1,1.0%
149,Rashard Higgins (FA),4,11,55,13.8,35,1,1,0,0,0,0,10,13.5,1.4,0.0%
150,Antonio Callaway (FA),8,15,89,11.1,41,1,0,0,0,0,0,5,12.9,2.6,0.0%
151,Damion Willis (FA),9,16,82,9.1,17,0,0,0,0,0,0,10,12.7,1.3,0.0%
152,Deonte Harty (FA),6,6,24,4.0,13,0,0,4,31,0,1,14,12.5,0.9,0.0%
153,Braxton Berrios (HOU),6,13,115,19.2,69,2,0,0,0,0,1,16,12.5,0.8,0.6%
154,Marcell Ateman (FA),5,10,116,23.2,36,3,0,0,0,0,1,12,12.1,1.0,0.0%
155,J.J. Nelson (FA),4,5,36,9.0,29,1,1,0,0,0,0,2,11.6,5.8,0.0%
156,T.J. Jones (FA),3,4,38,12.7,28,1,1,0,0,0,0,3,11.3,3.8,0.0%
157,Jamal Agnew (ATL),1,2,-2,-2.0,0,0,0,1,9,0,1,13,11.2,0.9,0.0%
158,Robert Foster (FA),3,18,64,21.3,24,3,0,2,29,0,0,13,10.8,0.8,0.0%
159,Chris Hogan (FA),8,15,67,8.4,13,0,0,0,0,0,0,7,10.7,1.5,0.0%
160,Trent Sherfield Sr. (DEN),4,13,80,20.0,38,2,0,0,0,0,0,16,10.0,0.6,0.1%
161,Riley Ridley (FA),6,7,69,11.5,32,1,0,0,0,0,0,5,9.9,2.0,0.0%
162,KhaDarel Hodge (ATL),4,10,76,19.0,41,1,0,0,0,0,0,16,9.6,0.6,0.8%
163,Andre Patton (FA),6,17,56,9.3,15,0,0,0,0,0,0,13,8.6,0.7,0.0%
164,Tevin Jones (FA),4,10,61,15.3,28,1,0,0,0,0,0,5,8.1,1.6,0.0%
165,Chad Beebe (FA),2,2,70,35.0,61,1,0,0,0,0,0,3,8.0,2.7,0.0%
166,Ventell Bryant (FA),1,1,15,15.0,15,0,1,0,0,0,0,12,8.0,0.7,0.0%
167,Chris Lacy (FA),3,10,60,20.0,48,1,0,0,0,0,0,7,7.5,1.1,0.0%
168,DeAndrew White (FA),4,9,51,12.8,18,0,0,0,0,0,0,10,7.1,0.7,0.0%
169,Cedrick Wilson Jr. (NO),5,8,46,9.2,14,0,0,0,0,0,0,6,7.1,1.2,1.1%
170,Ryan Switzer (FA),8,11,27,3.4,8,0,0,0,0,0,0,9,6.7,0.7,0.0%
171,Travis Benjamin (FA),6,16,30,5.0,13,0,0,0,0,0,0,5,6.0,1.2,1.0%
172,Deontay Burnett (FA),2,4,48,24.0,41,1,0,0,0,0,0,2,5.8,2.9,0.0%
173,Alexander Hollins (FA),2,4,46,23.0,35,1,0,0,0,0,0,5,5.6,1.1,0.0%
174,Jordan Matthews (FA),4,12,33,8.3,10,0,0,0,0,0,0,3,5.3,1.8,0.0%
175,Geremy Davis (FA),3,3,38,12.7,19,0,0,0,0,0,0,8,5.3,0.7,0.0%
176,Jason Moore Jr. (FA),2,5,43,21.5,32,1,0,0,0,0,0,10,5.3,0.5,0.0%
177,Devin Funchess (FA),3,5,32,10.7,16,0,0,0,0,0,0,1,4.7,4.7,0.0%
178,Diontae Spencer (FA),6,8,31,5.2,20,1,0,3,6,0,1,16,4.7,0.3,0.0%
179,Steven Mitchell Jr. (FA),2,6,37,18.5,21,1,0,0,0,0,0,4,4.7,1.2,0.0%
180,Johnny Holton (FA),3,15,21,7.0,18,0,0,1,9,0,0,16,4.5,0.3,0.0%
181,Ishmael Hyman (FA),2,4,34,17.0,31,1,0,0,0,0,0,2,4.4,2.2,0.0%
182,Cody Core (FA),3,5,28,9.3,11,0,0,0,0,0,0,16,4.3,0.3,0.0%
183,Michael Crabtree (FA),4,5,22,5.5,9,0,0,0,0,0,0,3,4.2,1.4,0.0%
184,Andre Roberts (FA),3,7,20,6.7,7,0,0,1,7,0,0,13,4.2,0.3,0.0%
185,C.J. Board (FA),2,4,31,15.5,23,1,0,0,0,0,0,4,4.1,1.0,0.0%
186,Russell Shepard (FA),3,8,25,8.3,12,0,0,0,0,0,0,3,4.0,1.3,0.0%
187,Donte Moncrief (FA),4,15,18,4.5,11,0,0,0,0,0,0,8,3.8,0.5,0.0%
188,Cam Sims (FA),2,3,27,13.5,15,0,0,0,0,0,0,8,3.7,0.5,0.0%
189,Da'Mari Scott (FA),2,3,22,11.0,11,0,0,1,5,0,0,5,3.7,0.7,0.0%
190,Chris Moore (WAS),3,5,21,7.0,13,0,0,1,0,0,0,14,3.6,0.3,0.0%
191,Marqise Lee (FA),3,4,18,6.0,8,0,0,1,1,0,0,6,3.4,0.6,1.0%
192,Ryan Grant (FA),4,9,14,3.5,9,0,0,0,0,0,0,2,3.4,1.7,0.0%
193,Stanley Morgan Jr. (FA),3,10,18,6.0,9,0,0,0,0,0,0,11,3.3,0.3,0.0%
194,Fred Brown (FA),2,3,21,10.5,16,0,0,0,0,0,0,13,3.1,0.2,0.0%
195,Bobo Wilson (FA),3,11,35,11.7,14,0,0,0,0,0,1,6,3.0,0.5,0.1%
196,Josh Bellamy (FA),2,3,20,10.0,15,0,0,0,0,0,0,7,3.0,0.4,0.0%
197,Robert Davis (FA),2,5,17,8.5,11,0,0,0,0,0,0,6,2.7,0.5,0.0%
198,Ashton Dulin (IND),2,2,17,8.5,13,0,0,0,0,0,0,13,2.7,0.2,0.1%
199,Darius Jennings (FA),2,5,17,8.5,11,0,0,0,0,0,0,8,2.7,0.3,0.0%
200,Gunner Olszewski (NYG),2,4,34,17.0,29,1,0,0,0,0,1,8,2.4,0.3,0.0%
201,Mike Thomas (FA),2,5,14,7.0,9,0,0,0,0,0,0,16,2.4,0.2,0.0%
202,Cody Hollister (FA),2,2,13,6.5,11,0,0,0,0,0,0,5,2.3,0.5,0.0%
203,Rashard Davis (FA),1,1,16,16.0,16,0,0,0,0,0,0,1,2.1,2.1,0.0%
204,Jeff Smith (FA),1,2,12,12.0,12,0,0,0,0,0,0,1,1.7,1.7,0.0%
205,De'Anthony Thomas (FA),1,2,6,6.0,6,0,0,2,5,0,0,14,1.6,0.1,0.0%
206,John Ursua (FA),1,1,11,11.0,11,0,0,0,0,0,0,3,1.6,0.5,0.0%
207,Austin Carr (FA),1,4,9,9.0,9,0,0,0,0,0,0,7,1.4,0.2,0.0%
208,Dwayne Harris (FA),1,1,7,7.0,7,0,0,0,0,0,0,3,1.2,0.4,1.2%
209,Jaleel Scott (FA),1,3,6,6.0,6,0,0,0,0,0,0,3,1.1,0.4,0.0%
210,Krishawn Hogan (FA),1,1,4,4.0,4,0,0,0,0,0,0,8,0.9,0.1,0.0%
211,Cyril Grayson Jr. (FA),1,1,3,3.0,3,0,0,0,0,0,0,2,0.8,0.4,0.0%
212,Justin Hunter (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
213,Terrance Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
214,Markus Wheaton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
215,Kelvin Benjamin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
216,Martavis Bryant (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
217,Jeremy Ross (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
218,Brian Quick (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
219,Andre Holmes (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
220,Rod Streater (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
221,Deonte Thompson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
222,Freddie Martino (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
223,Jordy Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
224,James Jones (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
225,Mike Wallace (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
226,Pierre Garcon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
227,Matthew Slater (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
228,Brandon Tate (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,Brandon Marshall (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%
230,Darrius Heyward-Bey (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
231,Torrey Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
232,Jeremy Kerley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
233,A.J. Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
234,Doug Baldwin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
235,Kamar Aiken (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
236,Brandon LaFell (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
237,Daurice Fountain (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
238,Derrick Willies (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
239,Darvin Kidsy (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
240,Keith Kirkwood (BAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
241,Janarion Grant (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
242,John Franklin III (FA),0,0,0,0.0,0,0,0,1,11,0,0,1,0.0,0.0,0.0%
243,Rico Gafford (FA),2,2,66,33.0,49,1,1,0,0,0,0,4,0.0,0.0,0.0%
244,Saeed Blacknall (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
245,Equanimeous St. Brown (SF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
246,Cam Phillips (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
247,Deante Burton (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
248,Victor Bolden Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
249,Riley McCarron (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
250,Marcus Kemp (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
251,River Cracraft (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
252,Jester Weah (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
253,J'Mon Moore (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
254,Lance Lenoir Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
255,Spencer Schnell (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
256,Tom Kennedy (DET),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
257,Jalen Guyton (FA),0,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
